affiliation_id,nome_normalizado,sigla,endereco,affiliation_full_text
61982379-3c79-4083-96e8-0055418506a9,CENTRO DE PESQUISA EM CIENCIAS EXATAS E TECNOLOGIA,SEM SIGLA,"Universidade de Franca, Franca, 14404-600, SP, Brazil","Centro de Pesquisa em Ciências Exatas e Tecnologia, Universidade de Franca, Franca, 14404-600, SP, Brazil"
4fd60a25-54f6-441e-87f6-a00fb006a9b8,INSTITUTO DE PESQUISAS,SEM SIGLA,"Jardim Botânico Do Rio de Janeiro, Jardim Botânico, CEP 22460-030, Rio de Janeiro, Rua Pacheco Leão 915, Brazil","Instituto de Pesquisas, Jardim Botânico Do Rio de Janeiro, Jardim Botânico, CEP 22460-030, Rio de Janeiro, Rua Pacheco Leão 915, Brazil"
6e045f64-378d-4a91-a269-881825fb8ff6,IEPA-INSTITUTO DE PESQUISAS CIENTIFICAS E TECNOLOGICAS DO ESTADO DO AMAPA,IEPA,"Rodovia Juscelino Kubitschek, CEP: 68912-250. Macapá, Amapá, Km 10, Fazendinha, Brazil","IEPA-Instituto de Pesquisas Científicas e Tecnológicas do Estado do Amapá, Rodovia Juscelino Kubitschek, CEP: 68912-250. Macapá, Amapá, Km 10, Fazendinha, Brazil"
3b78926b-bc77-40f8-a79e-0e0bb6f65005,BIOPROSPECTING AND BIOTECHNOLOGY LAB,SEM SIGLA,"National Institute of Amazonian Research, Manaus, 69067-375, Brazil","Bioprospecting and Biotechnology Lab, National Institute of Amazonian Research, Manaus, 69067-375, Brazil"
c7ccd100-852c-4e45-9ae5-22e4ba60dcfd,INSTITUTE OF PHARMACEUTICAL SCIENCE,SEM SIGLA,"Department of Pharmaceutical Biology and Biotechnology, University of Freiburg, Freiburg, 79104, Germany","Institute of Pharmaceutical Science, Department of Pharmaceutical Biology and Biotechnology, University of Freiburg, Freiburg, 79104, Germany"
96d66e48-5fe3-4bce-abdf-bc776d2d8b30,ESCUELA DE QUIMICA,SEM SIGLA,"CIPRONA, Universidad de Costa Rica, San José, 2060, Costa Rica","Escuela de Química, CIPRONA, Universidad de Costa Rica, San José, 2060, Costa Rica"
8ea630b7-e20a-49c7-83d9-a97ff6b6740c,INSTITUTO DE BOTANICA DEL NORDESTE CONICET-UNNE,UNNE,"Universidad Nacional del Nordeste (FaCENA-UNNE), Corrientes, C.P. 3400, Argentina","Instituto de Botánica del Nordeste (CONICET-UNNE), Universidad Nacional del Nordeste (FaCENA-UNNE), Corrientes, C.P. 3400, Argentina"
42109d87-0c0f-4857-9265-4aa6551efae8,LABORATORIO DE PRINCIPIOS ATIVOS DA AMAZONIA,SEM SIGLA,"Coordenacao de Tecnologia e Inovacao, Instituto Nacional de Pesquisas da Amazônia, Avenida André Araújo, 2936, Petrópolis, Manaus, Amazonas, 69067-375, Brazil","Laboratorio de Principios Ativos da Amazonia, Coordenacao de Tecnologia e Inovacao, Instituto Nacional de Pesquisas da Amazônia, Avenida André Araújo, 2936, Petrópolis, Manaus, Amazonas, 69067-375, Brazil"
6d8fa5d7-2799-4048-98a9-7574fde7a32f,CENTRO UNIVERSITARIO DO NORTE,SEM SIGLA,"Rua Dez de Julho, 873, Centro, Manaus, Amazonas, 69010-060, Brazil","Centro Universitário Do Norte, Rua Dez de Julho, 873, Centro, Manaus, Amazonas, 69010-060, Brazil"
f0041057-af75-4e54-bccc-31494dbd08a3,ESCOLA SUPERIOR DE CIENCIAS DA SAUDE,SEM SIGLA,"Universidade Estadual Do Amazonas, Avenida Carvalho Leal, 1777, Cachoeirinha, Manaus, Amazonas, 69065-001, Brazil","Escola Superior de Ciências da Saúde, Universidade Estadual Do Amazonas, Avenida Carvalho Leal, 1777, Cachoeirinha, Manaus, Amazonas, 69065-001, Brazil"
e8e994f8-c569-4d65-a94c-6220b650dec3,EMBRAPA AMAZONIA OCIDENTAL,SEM SIGLA,"Rodovia AM-010, Km 29, Manaus, Amazonas, 69010-970, Brazil","Embrapa Amazônia Ocidental, Rodovia AM-010, Km 29, Manaus, Amazonas, 69010-970, Brazil"
aac24f49-3054-4dea-9eb1-9d6db0417613,CENTRO DE PESQUISAS RENE RACHOU,SEM SIGLA,"Fundação Oswaldo Cruz, Avenida Augusto de Lima, 1715, Barro Preto, Belo Horizonte, Minas Gerais, 30190-002, Brazil","Centro de Pesquisas René Rachou, Fundação Oswaldo Cruz, Avenida Augusto de Lima, 1715, Barro Preto, Belo Horizonte, Minas Gerais, 30190-002, Brazil"
443931b7-ade8-4c3e-8f06-c5496c804b2a,LABORATORIO DE MALARIA E DENGUE,SEM SIGLA,"Coordenacao de Sociedade, Ambiente e Saude, Instituto Nacional de Pesquisas da Amazônia, Avenida André Araújo, 2936, Petrópolis, Manaus, Amazonas, 69067-375, Brazil","Laboratorio de Malaria e Dengue, Coordenacao de Sociedade, Ambiente e Saude, Instituto Nacional de Pesquisas da Amazônia, Avenida André Araújo, 2936, Petrópolis, Manaus, Amazonas, 69067-375, Brazil"
826faa04-ae04-420e-900e-bd50ae220c31,HERBARIUM,SEM SIGLA,"Royal Botanic Gardens, Kew, Richmond, Surrey, TW9 3AB, United Kingdom","Herbarium, Royal Botanic Gardens, Kew, Richmond, Surrey, TW9 3AB, United Kingdom"
b1487c35-45bd-4de5-ab2e-ab484f6c4408,UNIVERSIDADE FEDERAL DE SAO JOAO DEL REI,SEM SIGLA,"Departamento de Ciências Naturais, Praça Dom Helvécio, 74, São João del-Rei, 36301-160, MG, Brazil","Universidade Federal de São João del Rei, Departamento de Ciências Naturais, Praça Dom Helvécio, 74, São João del-Rei, 36301-160, MG, Brazil"
6d1909a8-2258-4470-98c8-1eb130dbf4e6,UFPR,UFPR,"Curitiba, Paraná, Brazil","UFPR, Curitiba, Paraná, Brazil"
9ac131a7-5218-48d1-bd15-3c4f816944d0,AGRICULTURAL RESEARCH SERVICE,SEM SIGLA,"Systematic Entomology Laboratory, C/o Smithsonian Institution MRC-168, P.O. Box 37012, Washington, 20013-7012, DC, United States","Agricultural Research Service, Systematic Entomology Laboratory, C/o Smithsonian Institution MRC-168, P.O. Box 37012, Washington, 20013-7012, DC, United States"
8a574051-4f98-42e0-aca0-2468f4323454,CENTRE ANTILLES-GUYANE,SEM SIGLA,"Institut National de la Recherche Agronomique, Domaine Duclos, Petit-Bourg, French West Indies, F-97170, Guadeloupe","Centre Antilles-Guyane, Institut National de la Recherche Agronomique, Domaine Duclos, Petit-Bourg, French West Indies, F-97170, Guadeloupe"
052ccb3e-3310-464b-bb5f-b7e35693d81c,DEPARTMENT OF ORGANISMIC AND EVOLUTIONARY BIOLOGY,SEM SIGLA,"Harvard University, Cambridge, MA, United States","Department of Organismic and Evolutionary Biology, Harvard University, Cambridge, MA, United States"
7d6eb79c-d127-4622-92e8-55d28a1b9992,DEPARTAMENTO DE BIOLOGIA GERAL,SEM SIGLA,"Instituto de Ciências Biológicas, Universidade Federal de Goiás, Goiânia, Goiás, CEP 74001-970, Brazil","Departamento de Biologia Geral, Instituto de Ciências Biológicas, Universidade Federal de Goiás, Goiânia, Goiás, CEP 74001-970, Brazil"
93b9058f-994d-4981-a93c-c927c69cc923,MESTRANDA DO PROGRAMA,SEM SIGLA,"Pos-Graduacao de Ciencias Florestais e Ambientais da Faculdade de Ciencias Agrarias, UFAM-Universidade Federal Do Amazonas, Av. General Rodrigo Otávio 6, Coroado-Manaus, AM, 69077-000, Brazil","Mestranda Do Programa, Pos-Graduacao de Ciencias Florestais e Ambientais da Faculdade de Ciencias Agrarias, UFAM-Universidade Federal Do Amazonas, Av. General Rodrigo Otávio 6, Coroado-Manaus, AM, 69077-000, Brazil"
705fcd53-982b-4196-abaf-4ceb70d23669,DOUTORA DA FACULDADE DE CIENCIAS AGRARIAS,SEM SIGLA,"UFAM-Universidade Federal Do Amazonas, Av. General Rodrigo Otávio 6, Coroado-Manaus, AM, 69077-000, Brazil","Doutora da Faculdade de Ciências Agrárias, UFAM-Universidade Federal Do Amazonas, Av. General Rodrigo Otávio 6, Coroado-Manaus, AM, 69077-000, Brazil"
f01d93a1-e508-4144-ac4d-6af40733a62c,CICS-UBI - CENTRO DE INVESTIGACAO EM CIENCIAS DA SAUDE,UBI,"Universidade da Beira Interior, Av. Infante D. Henrique, Covilhã, 6201-506, Portugal","CICS-UBI - Centro de Investigação em Ciências da Saúde, Universidade da Beira Interior, Av. Infante D. Henrique, Covilhã, 6201-506, Portugal"
34d9fe39-1bba-4582-a4c1-fef908542684,INSTITUTO POLITECNICO DE CASTELO BRANCO,SEM SIGLA,"Escola Superior de Saúde Dr Lopes Dias, Avenida do Empresário, Campus da Talagueira, Castelo Branco, 6000-767, Portugal","Instituto Politécnico de Castelo Branco, Escola Superior de Saúde Dr Lopes Dias, Avenida do Empresário, Campus da Talagueira, Castelo Branco, 6000-767, Portugal"
65934e1a-010d-46d0-8717-07a0288264bb,LEPABE,LEPABE,"Departamento de Engenharia Química, Faculdade de Engenharia, Universidade do Porto, Rua Dr. Roberto Frias, s/n, Porto, 4200-465, Portugal","LEPABE, Departamento de Engenharia Química, Faculdade de Engenharia, Universidade do Porto, Rua Dr. Roberto Frias, s/n, Porto, 4200-465, Portugal"
5bdc5da0-b843-455b-8a10-5c75688840eb,REQUIMTE/LABORATORIO DE FARMACOGNOSIA,SEM SIGLA,"Departamento de Química, Faculdade de Farmácia, Universidade do Porto, Rua de Jorge Viterbo Ferreira, 228, Porto, 4050-313, Portugal","REQUIMTE/Laboratório de Farmacognosia, Departamento de Química, Faculdade de Farmácia, Universidade do Porto, Rua de Jorge Viterbo Ferreira, 228, Porto, 4050-313, Portugal"
93ec85a1-e831-4d5f-9506-39186c8ff992,INSTITUTE FOR BIODIVERSITY SCIENCE AND SUSTAINABILITY,SEM SIGLA,"Department of Botany, California Academy of Sciences, 55 Music Concourse Drive, San Francisco, 94118, CA, United States","Institute for Biodiversity Science and Sustainability, Department of Botany, California Academy of Sciences, 55 Music Concourse Drive, San Francisco, 94118, CA, United States"
fe586345-c40a-438e-84cb-90384d6405f0,DEPARTAMENTO DE BIOLOGIA APLICADA A AGROPECUARIA,SEM SIGLA,"UNESP, Jaboticabal, 14884-900, SP, Brazil","Departamento de Biologia Aplicada a Agropecuária, UNESP, Jaboticabal, 14884-900, SP, Brazil"
f96ae0b5-3337-4d92-aadc-4ae126463066,DEPARTAMENTO DE PRODUCAO VEGETAL,SEM SIGLA,"UNESP, Jaboticabal, 14884-900, SP, Brazil","Departamento de Produção Vegetal, UNESP, Jaboticabal, 14884-900, SP, Brazil"
fe5a1840-e87c-4d0f-bd48-17b4590fadae,POS-GRADUACAO BIONORTE,SEM SIGLA,"Coordenação de Botânica. Av. Perimetral, Montese, Belém, 1901, PA, Brazil","Pós-Graduação Bionorte, Coordenação de Botânica. Av. Perimetral, Montese, Belém, 1901, PA, Brazil"
fc090f6c-514c-4931-8bcd-ac54d13e0a44,UNIVERSIDADE ESTADUAL DO SUDOESTE DA BAHIA UESB,UESB,"Jequié-BA, Brazil","Universidade Estadual Do Sudoeste da Bahia (UESB), Jequié-BA, Brazil"
d8e30b45-5b30-4ffe-b488-179610fbf6e3,INSTITUTO DE PRODUCTOS NATURALES Y AGROBIOLOGIA IPNA,IPNA,"CSIC, La Laguna, Tenerife, Spain","Instituto de Productos Naturales Y Agrobiología (IPNA), CSIC, La Laguna, Tenerife, Spain"
7febc18d-1887-46dd-8de0-50be4ca946a8,LABORATORIO DE INVESTIGACION DE PRODUCTOS NATURALES ANTIPARASITARIOS DE LA AMAZONIA LIPNAA,LIPNAA,"Universidad Nacional de la Amazonia Peruana (UNAP), Iquitos, Peru","Laboratorio de Investigación de Productos Naturales Antiparasitarios de la Amazonia (LIPNAA), Universidad Nacional de la Amazonia Peruana (UNAP), Iquitos, Peru"
7b8a5d8e-48d8-4e88-b7db-f9e55094dfe4,INSTITUTO DE CIENCIAS AGRARIAS ICA,ICA,"CSIC, Madrid, Spain","Instituto de Ciencias Agrarias (ICA), CSIC, Madrid, Spain"
2e10288c-4e0a-4d70-a8e8-106aa39ef4b3,DEPARTAMENTO DE MEDICINA PREVENTIVA,SEM SIGLA,"Salud Pública Y Microbiología, Universidad Autónoma de Madrid (UAM), Madrid, Spain","Departamento de Medicina Preventiva, Salud Pública Y Microbiología, Universidad Autónoma de Madrid (UAM), Madrid, Spain"
7c2530fa-3221-4b54-9ce9-6af7cf888cbc,CHELSEA PHYSIC GARDEN,SEM SIGLA,"London SW3 4HS, 66 Royal Hospital Road, United Kingdom","Chelsea Physic Garden, London SW3 4HS, 66 Royal Hospital Road, United Kingdom"
248a59c8-ee2b-484e-9ed1-ff3440528346,GRADUATE SCHOOL IN CHEMISTRY,SEM SIGLA,"Federal University of Amazonas, Manaus, Brazil","Graduate School in Chemistry, Federal University of Amazonas, Manaus, Brazil"
2294e4f1-1c3b-4b6e-bf13-0abe662c83ab,DEPARTMENT OF TECHNOLOGY AND INNOVATION,SEM SIGLA,"National Institute of Amazon Research, Manaus, Brazil","Department of Technology and Innovation, National Institute of Amazon Research, Manaus, Brazil"
69693635-4ffd-495c-82ef-54a5bc2026ea,WESTERN AMAZON AGROFORESTRY RESEARCH CENTER,SEM SIGLA,"Brazilian Agrohusbandry Research Company, Manaus, Brazil","Western Amazon Agroforestry Research Center, Brazilian Agrohusbandry Research Company, Manaus, Brazil"
5d8bedff-d758-4d8f-a467-17efe6349d4e,INSTITUTE OF DRUG TECHNOLOGY,SEM SIGLA,"Oswaldo Cruz Foundation, Rio de Janeiro, Brazil","Institute of Drug Technology, Oswaldo Cruz Foundation, Rio de Janeiro, Brazil"
2be70508-22e4-44ae-bbd8-adf088a2a8c9,DEPARTAMENTO DE FARMACIA,SEM SIGLA,"Universidade Estadual da Paraíba, Campina Grande, PB, Brazil","Departamento de Farmácia, Universidade Estadual da Paraíba, Campina Grande, PB, Brazil"
781f7832-f119-4bc6-bebb-4fdc24ebfe5b,INSTITUTO DE PESQUISA EM FARMACOS E MEDICAMENTOS,SEM SIGLA,"Universidade Federal da Paraíba, João Pessoa, PB, Brazil","Instituto de Pesquisa em Fármacos e Medicamentos, Universidade Federal da Paraíba, João Pessoa, PB, Brazil"
69d35297-ef74-4af9-8c5f-f0bacde625b7,NUCLEO DE PESQUISAS DE PRODUTOS NATURAIS,SEM SIGLA,"Universidade Federal Do Rio de Janeiro, CCS, Bloco H, Ilha do Fundão, Rio de Janeiro, 21941-590, RJ, Brazil","Núcleo de Pesquisas de Produtos Naturais, Universidade Federal Do Rio de Janeiro, CCS, Bloco H, Ilha do Fundão, Rio de Janeiro, 21941-590, RJ, Brazil"
4416f3fb-fcd0-4252-83b6-c7126ff64346,CENTRO DE CIENCIAS BIOLOGICAS,SEM SIGLA,"Departamento de Botânica, Universidade Federal de Santa Catarina - UFSC, Trindade, Florianópolis, 88040-900, SC, Brazil","Centro de Ciências Biológicas, Departamento de Botânica, Universidade Federal de Santa Catarina - UFSC, Trindade, Florianópolis, 88040-900, SC, Brazil"
0c08d94c-ea72-4f48-bd86-f1b9462767b1,POSGRADUATE PROGRAM OF FOOD SCIENCE AND,SEM SIGLA,Portugal,"PosGraduate Program of Food Science and, Portugal"
68f6992a-bc48-4a64-905a-9c422f236ae8,POSGRADUATE PROGRAM OF CHEMISTRY,SEM SIGLA,"State University of Maringá, Maringá, Paraná, Brazil","PosGraduate Program of Chemistry, State University of Maringá, Maringá, Paraná, Brazil"
3e6e6c8e-46b0-4343-a82b-32e59e7ea68f,REQUIMTE,SEM SIGLA,"Department of Chemical Sciences, Faculty of Pharmacy, University of Porto, Rua de Jorge Viterbo Ferreira, 228, Porto, 4050-313, Portugal","REQUIMTE, Department of Chemical Sciences, Faculty of Pharmacy, University of Porto, Rua de Jorge Viterbo Ferreira, 228, Porto, 4050-313, Portugal"
7d6fc457-cb6b-4748-9a0c-4df0fcb5ee7a,UNIV CATOLICA DE BRASILIA,SEM SIGLA,"SGAN 916, Avenida W5 - sala A-223, Brasília, DistritoFederal, CEP 70790-160, Brazil","Univ. Católica de Brasília, SGAN 916, Avenida W5 - sala A-223, Brasília, DistritoFederal, CEP 70790-160, Brazil"
5c5f6473-c856-4357-b99b-7c81cbe589d3,UNIV FEDERAL DE MINAS GERAIS,SEM SIGLA,"Inst. de Ciências Biológicas, ICB, Av. Antônio Carlos, 6627, Pampulha, Belo Horizonte, Minas Gerais, CEP 31270-110, Brazil","Univ. Federal de Minas Gerais, Inst. de Ciências Biológicas, ICB, Av. Antônio Carlos, 6627, Pampulha, Belo Horizonte, Minas Gerais, CEP 31270-110, Brazil"
e6674f3b-6cc9-4db6-ad6a-42436f4087ce,UNIVERSIDADE ESTADUAL PAULISTA,SEM SIGLA,"Faculdade de Ciências Agronômica de Botucatu, Departamento de Horticultura, Rua José Barbosa de Barros, 1780, Botucatu, 18.610-307, São Paulo, Brazil","Universidade Estadual Paulista, Faculdade de Ciências Agronômica de Botucatu, Departamento de Horticultura, Rua José Barbosa de Barros, 1780, Botucatu, 18.610-307, São Paulo, Brazil"
e7e144b2-0d2b-40f3-89c2-f9dc178c7baa,CUNURI INDIGENOUS COMMUNITY,SEM SIGLA,"São Gabriel da Cachoeira, Amazonas, Brazil","Cunuri indigenous Community, São Gabriel da Cachoeira, Amazonas, Brazil"
7943b36b-c6db-4e94-b97a-d8d906531a86,CNRS-GUYANEUSR 3456,USR,"2 avenue Gustave Charlery, Cayenne, 97300, French Guiana","CNRS-Guyane(USR 3456), 2 avenue Gustave Charlery, Cayenne, 97300, French Guiana"
9999097f-5459-42e1-b97c-78654067adae,HERBARIO EAFM,EAFM,"Instituto de Educação, Ciência e Tecnologia do Amazonas (IFAM), Manaus, Amazonas, United States","Herbário EAFM, Instituto de Educação, Ciência e Tecnologia do Amazonas (IFAM), Manaus, Amazonas, United States"
b8c16d00-e90c-4c12-a50c-957821a9ed5b,MUSEU PARAENSE EMILIO GOELDI-MCT,MCT,"Campus de Pesquisa, Coordenação de Botânica, Av. Perimetral, Belém, 66040-970, PA, Brazil","Museu Paraense Emilio Goeldi-MCT, Campus de Pesquisa, Coordenação de Botânica, Av. Perimetral, Belém, 66040-970, PA, Brazil"
3ce4533c-0304-4ab4-8a22-0eb72caf31fc,ECOSYSTEM SERVICES,SEM SIGLA,"Climate Change Lab, Medellin Botanical Garden, Medellín, Colombia","Ecosystem Services, Climate Change Lab, Medellin Botanical Garden, Medellín, Colombia"
b4ee69df-99d3-43cf-9f79-de0a90e8aaf8,INSTITUTE OF EVOLUTIONARY BIOLOGY,SEM SIGLA,"University of Edinburgh, Edinburgh, United Kingdom","Institute of Evolutionary Biology, University of Edinburgh, Edinburgh, United Kingdom"
a3025685-f44b-4b41-bd77-329d43146705,VETERINARY HOSPITAL,SEM SIGLA,"Federal University of Campina Grande, Patos, CEP 58700-000, Paraíba, Brazil","Veterinary Hospital, Federal University of Campina Grande, Patos, CEP 58700-000, Paraíba, Brazil"
f61d9903-f79b-4a99-9e06-9b481e8cd183,CURSO DE MEDICINA VETERINARIA DA ESCOLA SUPERIOR BATISTA DO AMAZONAS,SEM SIGLA,"ESBAM, Manaus, AM, Brazil","Curso de Medicina Veterinária da Escola Superior Batista Do Amazonas, ESBAM, Manaus, AM, Brazil"
976b71e6-7a21-41ad-a712-57fa7e3bcacf,NATIONAL INSTITUTE OF AGRICULTURAL RESEARCH INIA,INIA,"La Estanzuela, Colonia, CP 4000, Uruguay","National Institute of Agricultural Research (INIA), La Estanzuela, Colonia, CP 4000, Uruguay"
f1d72f4d-3db0-4a8e-be05-bca84fd0b4e7,DEPARTMENT OF TROPICAL FORESTRY,SEM SIGLA,"National Research Institute of Amazon (INPA), Manaus AM, 69060-001, Brazil","Department of Tropical Forestry, National Research Institute of Amazon (INPA), Manaus AM, 69060-001, Brazil"
6599a283-29e1-4d32-b7b0-eff14b006a60,FEDERAL UNIVERSITY OF WESTERN PARA UFOPA,SEM SIGLA,"Santarém PA, 68035-110, Brazil","Federal University of Western Pará (UFOPa), Santarém PA, 68035-110, Brazil"
07e7f670-e371-4128-a8db-09a7fac8d47c,REDE DE BIODIVERSIDADE E BIOTECNOLOGIA DA AMAZONIA LEGAL,SEM SIGLA,"Belém, Pará, Brazil","Rede de Biodiversidade e Biotecnologia da Amazônia Legal, Belém, Pará, Brazil"
7d6080a5-29a0-4c59-a7df-4da1e8d6390b,CONSERVATION ASSESSMENT AND ANALYSIS,SEM SIGLA,"Conservation Science Department, Royal Botanic Gardens, Kew, Richmond, Surrey, TW9 3AB, United Kingdom","Conservation Assessment and Analysis, Conservation Science Department, Royal Botanic Gardens, Kew, Richmond, Surrey, TW9 3AB, United Kingdom"
3243ba6d-b3cb-4230-bead-73e4579d0e90,UNIVERSITY OF LA CORUNA UDC,UDC,"Rúa da Maestranza 9, La Coruña, 15001, Spain","University of La Coruña – UDC, Rúa da Maestranza 9, La Coruña, 15001, Spain"
97ded8ba-494d-4814-843b-175185449722,STCP ENGENHARIA DE PROJETOS LTDA,STCP,"Rua Euzébio da Motta 450, Juvevê, Curitiba, CEP 80530-260, PR, Brazil","STCP Engenharia de Projetos Ltda., Rua Euzébio da Motta 450, Juvevê, Curitiba, CEP 80530-260, PR, Brazil"
1a396f71-da36-4670-852c-64c4bd4219f9,UNIVERSIDE FEDERAL DO PARANA UFPR,UFPR,"Rua dos Funcionários 1540, Juvevê, Curitiba, CEP 80035-050, PR, Brazil","Universide Federal do Paraná – UFPR, Rua dos Funcionários 1540, Juvevê, Curitiba, CEP 80035-050, PR, Brazil"
9770d17b-eba1-45c2-8937-e635549a7297,INSTITUTO DE BIOCIENCIAS,SEM SIGLA,"Universidade Federal de Mato Grosso, Av. Fernando Correa da Costa Bairro Boa Esperança, Cuiabá, 78060-900, Mato Grosso, Brazil","Instituto de Biociências, Universidade Federal de Mato Grosso, Av. Fernando Correa da Costa Bairro Boa Esperança, Cuiabá, 78060-900, Mato Grosso, Brazil"
f39dda5f-1409-4baf-9270-7303693e1495,LABORATORIO DE FARMACOLOGIA E IMUNIDADE,SEM SIGLA,"Instituto de Ciências Biológicas e da Saúde, Universidade Federal de Alagoas, CEP: 57072-900 Maceió, AL, Av. Lourival Melo Mota, s/n, Cidade Universitária, Brazil","Laboratório de Farmacologia e Imunidade, Instituto de Ciências Biológicas e da Saúde, Universidade Federal de Alagoas, CEP: 57072-900 Maceió, AL, Av. Lourival Melo Mota, s/n, Cidade Universitária, Brazil"
a13ac2c1-7f61-4e41-b408-6c8f49119c5d,LABORATORIO DE TECNOLOGIA FARMACEUTICA,SEM SIGLA,"Universidade Federal da Paraíba, João Pessoa, PB, Brazil","Laboratório de Tecnologia Farmacêutica, Universidade Federal da Paraíba, João Pessoa, PB, Brazil"
ca6f9c3d-ad59-4bf8-84af-615562d9864b,DEPARTMENT OF HEALTH SCIENCES,SEM SIGLA,"University of Quebec, Rouyn-Noranda, J9X 5E4, QC, Canada","Department of Health Sciences, University of Quebec, Rouyn-Noranda, J9X 5E4, QC, Canada"
3fbbdea4-b4fb-40cd-a803-313dcfa4be69,CENTRO DE BIOTECNOLOGIA,SEM SIGLA,"Universidade Federal Da Paraíba, CP 5009, João Pessoa, 58051-970, PB, Brazil","Centro de Biotecnologia, Universidade Federal Da Paraíba, CP 5009, João Pessoa, 58051-970, PB, Brazil"
a028b619-627a-4f48-934a-bd2828ff47c4,ONG CAACTUS - ASSOCIACAO CAATINGA CULTURA E TURISMO SUSTENTAVEL,ONG,"Rua Antônio Lino, 71, Campo Formoso, 44790-000, Bahia, Brazil","ONG CAACTUS - Associação Caatinga Cultura e Turismo Sustentável, Rua Antônio Lino, 71, Campo Formoso, 44790-000, Bahia, Brazil"
14697b5b-1c1f-4086-8f17-b03fd133155a,CONSERVATOIRE AND JARDIN BOTANIQUES DE LA VILLE DE GENEVE,SEM SIGLA,"Chambésy, Switzerland","Conservatoire and Jardin Botaniques de la Ville de Genève, Chambésy, Switzerland"
a9d4adfb-09ef-488d-9d65-bab53498180d,UNIVERSIDADE FEDERAL RURAL DA AMAZONIA-UFRA,UFRA,"66077-530, Belém, Pará, Avenida Perimetral, 2501,Terra Firme, Caixa Postal 917, Brazil","Universidade Federal Rural da Amazônia-UFRA, 66077-530, Belém, Pará, Avenida Perimetral, 2501,Terra Firme, Caixa Postal 917, Brazil"
478962f5-45d6-4004-b51d-fdea791c91ac,MUSEU PARAENSE EMILIO GOELDI-MPEG,MPEG,"66077 530, Belém, Pará, Av. Perimetral, 1901, Terra Firme, Brazil","Museu Paraense Emílio Goeldi-MPEG, 66077 530, Belém, Pará, Av. Perimetral, 1901, Terra Firme, Brazil"
2f4115c5-5ab8-4a6e-99e3-b8dfb070bf72,UNIVERSIDADE FEDERAL DO PARA-UFPA,UFPA,"Instituto de Ciências Biológicas, Departamento de Biologia Vegetal, 66075-110, Belém, Pará, Rua Augusto Corrêa, 01, Guama, Caixa postal 479, Brazil","Universidade Federal do Pará-UFPA, Instituto de Ciências Biológicas, Departamento de Biologia Vegetal, 66075-110, Belém, Pará, Rua Augusto Corrêa, 01, Guama, Caixa postal 479, Brazil"
72b6c2f2-0f4c-4d2c-bba1-d49dbcd2d834,UNIVERSIDADE ESTADUAL DE CAMPINAS-UNICAMP,SEM SIGLA,"Instituto de Biologia, Departamento de Biologia Vegetal, Cidade Universitária 'Zeferino Vaz' Barão Geraldo, 13.083-970, Campinas, São Paulo, Rua Monteiro Lobato, 970, Caixa Postal 6109, Brazil","Universidade Estadual de Campinas-UNICAMP, Instituto de Biologia, Departamento de Biologia Vegetal, Cidade Universitária 'Zeferino Vaz' Barão Geraldo, 13.083-970, Campinas, São Paulo, Rua Monteiro Lobato, 970, Caixa Postal 6109, Brazil"
eca92f0b-8ad2-429c-8ee7-b57a639fcc34,CHEMICAL BIOLOGICAL AND AGRICULTURAL PLURIDISCIPLINARY RESEARCH CENTER/CPQBA,CPQBA,"University of Campinas, Paulínia, 13083-970, Brazil","Chemical Biological and Agricultural Pluridisciplinary Research Center/CPQBA, University of Campinas, Paulínia, 13083-970, Brazil"
ada404ce-b85a-44c5-a427-60bb303b1fe5,GONCALO MONIZ RESEARCH CENTER,SEM SIGLA,"Oswaldo Cruz Foundation/CPqGM-FIOCRUZ, Salvador, 40296-710, Brazil","Gonçalo Moniz Research Center, Oswaldo Cruz Foundation/CPqGM-FIOCRUZ, Salvador, 40296-710, Brazil"
184a1704-3b04-41ea-a4a7-a0cb0e0ae2ac,DEPARTMENT OF CHEMISTRY AND PHYSICS,SEM SIGLA,"Faculty of Pharmaceutical Sciences of Ribeirão Preto, University of Sao Paulo, Ribeirao Preto, 14040-903, Brazil","Department of Chemistry and Physics, Faculty of Pharmaceutical Sciences of Ribeirão Preto, University of Sao Paulo, Ribeirao Preto, 14040-903, Brazil"
76216b4c-c3be-44a6-842d-d46ab090334e,DEPARTAMENTO DE FISIOLOGIA,SEM SIGLA,"Universidade Federal de Sergipe, São Cristóvão, Sergipe, Brazil","Departamento de Fisiologia, Universidade Federal de Sergipe, São Cristóvão, Sergipe, Brazil"
2b17278d-3aee-4989-b7d8-86c94773ae4f,RESEARCH SUPPORT CENTER IN MOLECULAR DIVERSITY OF NATURAL PRODUCTS,SEM SIGLA,"Instituto de Química, Universidade de São Paulo, 05599-970 São Paulo, SP, CP 26077, Brazil","Research Support Center in Molecular Diversity of Natural Products, Instituto de Química, Universidade de São Paulo, 05599-970 São Paulo, SP, CP 26077, Brazil"
2ecf56d6-37f4-41e2-b645-4d8ef17c2692,NUBBE,NUBBE,"Instituto de Química, Universidade Estadual Paulista, 14800-900 Araraquara, SP, Brazil","NUBBE, Instituto de Química, Universidade Estadual Paulista, 14800-900 Araraquara, SP, Brazil"
