"article_id","keyword_id"
"2-s2.0-85094201510","8a023d60-385a-4c7d-84df-8aafedfcb6c8"
"2-s2.0-85094201510","1b33f066-3a93-4408-b7af-d40388eb9e91"
"2-s2.0-85094201510","29bae309-6b94-4019-b227-146d7192f760"
"2-s2.0-85094201510","ee793d87-6501-462d-91bd-c88876dae2a3"
"2-s2.0-85094201510","afcf6202-d376-49aa-b19e-6f9ca33ea729"
"2-s2.0-85053032973","1a188941-f2e5-47e8-a9db-638003772f6a"
"2-s2.0-85053032973","b41a3415-0f06-4b2d-8ade-4bcd856aae36"
"2-s2.0-85053032973","35ab0885-d5a7-4971-ba4f-cb3ca57c51fd"
"2-s2.0-85053032973","821f649b-6a0a-45e2-adc1-4e778aa999c4"
"2-s2.0-85053032973","1de5fb27-1f17-4dc4-881f-defb7cb96cd1"
"2-s2.0-85125010911","4a711d93-3339-4e9f-b13d-7cd20577c85c"
"2-s2.0-85125010911","c059b8a4-f9e3-422f-b3e0-5ef922daab29"
"2-s2.0-85125010911","2f2061f3-a290-4c24-9dc6-a7d060fb6b8e"
"2-s2.0-85096050609","0a999e9b-b275-499e-b91a-e53d03838893"
"2-s2.0-85096050609","29d7024d-66b6-4dda-9310-c45202841433"
"2-s2.0-85096050609","f023898f-1f30-4564-ade1-a2042de58c2c"
"2-s2.0-85096050609","4865ddb5-bfc1-4d81-9411-ca285342d3e6"
"2-s2.0-85078231596","0a999e9b-b275-499e-b91a-e53d03838893"
"2-s2.0-85078231596","a5682990-4420-46e9-8134-d2827027c230"
"2-s2.0-85078231596","7319b3be-8286-4cd4-b502-89550ac9f7be"
"2-s2.0-85078231596","ce826451-dbba-454d-9c39-d01deeddbd7c"
"2-s2.0-85078231596","666b49c7-6430-490b-ad0c-5f4e2ca66403"
"2-s2.0-85078231596","920a8a19-2b00-46e8-99f8-400c4a5902f9"
"2-s2.0-85054192575","dc91dff2-cbd3-4d33-8a88-f794e1c92c55"
"2-s2.0-85054192575","df0c3b5d-5c9b-43e9-a66a-dd56e5bff4ae"
"2-s2.0-85054192575","d6a4c727-d5d0-4c14-bad5-272525b600de"
"2-s2.0-85054192575","088bc9e4-9cab-41e2-a7c4-6be0ffee1a89"
"2-s2.0-85054192575","5c1177fd-0079-4f76-952e-57ae827f3c73"
"2-s2.0-85083049251","71288a6d-94e8-45ff-9267-f953f052d003"
"2-s2.0-85083049251","761feed4-5d5e-4e9e-a69a-126a8d17a96b"
"2-s2.0-85083049251","aacd4d7e-28f8-4356-992d-53d34c41e091"
"2-s2.0-85083049251","5e0a15ff-6cb0-4a15-96db-e4028e160a01"
"2-s2.0-85093905419","0c94e7a3-8393-4bdd-9441-2309973594f0"
"2-s2.0-85093905419","71288a6d-94e8-45ff-9267-f953f052d003"
"2-s2.0-85093905419","54e43be8-914c-4fbe-b5ef-4b180458f618"
"2-s2.0-85093905419","d945adcf-9846-4c82-b30a-4253f2b1383d"
"2-s2.0-85093905419","0cf117ad-d947-4d65-b953-6d12a73eca58"
"2-s2.0-85068854718","0efafcc8-f474-4693-922b-db98914f8872"
"2-s2.0-85068854718","3708783b-14db-40b5-bd0e-91c22e6629ff"
"2-s2.0-85068854718","0c2ae06d-4df1-41dc-8120-75a7b195860a"
"2-s2.0-85068854718","b1446069-90f4-4ceb-8d53-e50c4a61fec1"
"2-s2.0-85114306828","1e463fea-f9df-4f6e-b8ac-09ca9901c12c"
"2-s2.0-85114306828","bcb26f06-95f1-4fcd-a63c-d6a8cba9a6c9"
"2-s2.0-85114306828","aa911cf2-c0fa-47a5-9b7d-e036c6f2d6cd"
"2-s2.0-85091243022","7319b3be-8286-4cd4-b502-89550ac9f7be"
"2-s2.0-85091243022","0eac7095-5f23-49f3-8d7e-0c0bac1cf14d"
"2-s2.0-85091243022","d94e7585-e127-4d64-9efe-f0fdcf4bafcd"
"2-s2.0-85091243022","b71bde22-7512-494b-96d5-b6239813f33b"
"2-s2.0-85091243022","c3c64149-b7f1-4c07-93dd-0ad86062bc48"
"2-s2.0-85091243022","06f0a7d4-6428-47c7-98f4-4471ff1290e8"
"2-s2.0-85087055718","3ac1c2d5-b908-4cfd-b212-3c713b1a9a9d"
"2-s2.0-85087055718","9235427d-8e12-45bf-9e97-508c46d4ce81"
"2-s2.0-85087055718","588ab818-a080-42db-a333-d954ead3150a"
"2-s2.0-85087055718","72d6be90-eda1-4337-9890-ae95d0c3bd40"
"2-s2.0-85087055718","9e3f97f3-0a3d-4262-92e1-961d5981774c"
"2-s2.0-85071738507","95d640d0-7b94-43c9-994c-ab3cd49c55ab"
"2-s2.0-85071738507","d757be71-c970-417a-9779-1769d7887c55"
"2-s2.0-85071738507","5591097f-0c72-460f-bd33-c5b3b772d0b9"
"2-s2.0-85086797947","20ab58c4-399d-47f9-beab-92822f0e4725"
"2-s2.0-85086797947","87dbb500-7e38-4a4d-a336-efc94e1a97c3"
"2-s2.0-85086797947","ef78993c-d6c4-498e-b620-b6d4778b1864"
"2-s2.0-85086797947","a4235281-67c2-4879-a528-3796e5307223"
"2-s2.0-85086797947","4c24144c-d66d-4e4d-92d3-e08db0a4f229"
"2-s2.0-85098167198","71288a6d-94e8-45ff-9267-f953f052d003"
"2-s2.0-85098167198","100c744d-5500-4bc8-abe3-11816184733b"
"2-s2.0-85098167198","0cf117ad-d947-4d65-b953-6d12a73eca58"
"2-s2.0-85021821810","71288a6d-94e8-45ff-9267-f953f052d003"
"2-s2.0-85021821810","abbdbc1e-7185-4887-9c21-9c304a7ae565"
"2-s2.0-85021821810","f43e6fd1-b168-48c6-859a-8ea0685f554a"
"2-s2.0-85021821810","0cf117ad-d947-4d65-b953-6d12a73eca58"
"2-s2.0-85025426964","749464b2-0cbb-43ab-9ffa-40cb300afb49"
"2-s2.0-85025426964","ad648490-24b2-47b1-9dd4-261eae1cdd09"
"2-s2.0-85025426964","46e8f5f3-46be-482f-b9bd-38ae125f1017"
"2-s2.0-85025426964","bd4f2ca0-1e27-4392-a876-83e25c6addfd"
"2-s2.0-85067600018","88fe760f-78e6-425d-8adf-ba6a2d433e1e"
"2-s2.0-85067600018","340faaef-75c0-42dd-8259-1e909a7e2f11"
"2-s2.0-85067600018","dcc8059b-b431-4ecc-a667-f6b71fca2dee"
"2-s2.0-85062621183","711fdd8f-ac33-40d9-bf20-7572a9fe6200"
"2-s2.0-85062621183","b41a3415-0f06-4b2d-8ade-4bcd856aae36"
"2-s2.0-85062621183","a66d8671-815b-4a00-bff1-80c0080b3dbc"
"2-s2.0-85062621183","1e0be766-e569-4f05-8013-d76f8ef6d7cf"
"2-s2.0-85062621183","8d344210-f99c-4b22-8ef1-db3486ff3f21"
"2-s2.0-85062621183","2691e1e1-801f-4410-9a18-57b3bbb8b6ca"
"2-s2.0-85062621183","b2ba053a-afee-4dc2-9848-a10dd7e6cf1d"
"2-s2.0-85062621183","868856fe-f64a-4427-89f8-e8aa2d8c4bab"
"2-s2.0-85037688609","66e19b6a-88f9-4062-b089-dcc2c3dbf4c4"
"2-s2.0-85037688609","62cfe8b8-ea0d-449c-b874-dc3aa2e55a68"
"2-s2.0-85037688609","93243162-8ca6-41ed-9330-31cdbea8119a"
"2-s2.0-85037688609","ae4aaa8f-c5e6-4df2-a56c-62609b4287d1"
"2-s2.0-85069891495","994a9822-06dd-42dc-9837-c9763bc37108"
"2-s2.0-85069891495","b2d2906d-23b4-494c-8437-522fe5308821"
"2-s2.0-85069891495","4b4dd210-72b2-4195-b5b5-693401983240"
"2-s2.0-85054805733","be8a52b5-79b2-4f68-9454-fa5a8a1dee7c"
"2-s2.0-85054805733","9b57bd5c-63dd-4dad-bb2c-32cc5ba3dbaa"
"2-s2.0-85054805733","bd33cab9-9380-45af-b68c-b5b25ebc96c7"
"2-s2.0-85043512672","286619e0-4d20-4e25-b0ba-a8a41c1776ad"
"2-s2.0-85043512672","94348a17-bbde-4e1a-8782-bf012129a92e"
"2-s2.0-85043512672","04044cea-edb7-4c5e-9cb2-50089baf9843"
"2-s2.0-85043512672","caf70c9c-2f15-4785-8f4f-75c1f3ae6ea2"
"2-s2.0-85032908701","4a869550-8772-4e06-82db-ded7129af84b"
"2-s2.0-85032908701","05cff4a5-13a4-43a0-ae85-4de6e8336737"
"2-s2.0-85032908701","abbdbc1e-7185-4887-9c21-9c304a7ae565"
"2-s2.0-85032908701","184527e0-3db1-4662-844c-b5a8049b01be"
"2-s2.0-85032908701","1ad44b84-977c-48ae-b044-0001649ae15b"
"2-s2.0-85046461677","820fe48f-4012-4a7e-8c52-2ad2d5119dc2"
"2-s2.0-85046461677","d3d3d398-b52a-4cec-b9ea-9696965af495"
"2-s2.0-85046461677","ff1b1123-b3ac-4283-a8de-0a8d0c6fb8fe"
"2-s2.0-85046461677","1f696033-93b5-4755-885f-620ff4af6fcc"
"2-s2.0-85046461677","758b6ae3-63f0-4e2c-9524-a5ca4bdea675"
"2-s2.0-85046461677","be5bdc98-d09c-424c-9abd-eb275b6acb39"
"2-s2.0-85006760581","26c908be-3149-4f8a-b049-ec11a80f9470"
"2-s2.0-85006760581","8fd8d243-4893-4777-8ddd-411470bef9e4"
"2-s2.0-85006760581","83fae0cf-6806-4e85-8e6a-259e6443742e"
"2-s2.0-85006760581","c9fa12c2-c5d5-4b53-a599-0d0a4c6e37f6"
"2-s2.0-85006760581","aa72165c-d550-4eed-af93-a53e7327252d"
"2-s2.0-85026677594","71288a6d-94e8-45ff-9267-f953f052d003"
"2-s2.0-85026677594","ffa7df02-f4e1-41fc-8a06-fbe0f0fb170f"
"2-s2.0-85026677594","96f43287-db94-4d1d-9b35-3d6c9183496e"
"2-s2.0-85026677594","c8338c05-0368-468c-a1fa-b8e54c75f7ba"
"2-s2.0-85026677594","3dd23d7e-3da7-4856-9a2d-5d5a7e283127"
"2-s2.0-85026677594","85e9f428-b5c8-45a3-8de3-21b99eedec01"
"2-s2.0-85026677594","bf817158-0d46-464d-9859-388b4904c7a9"
"2-s2.0-85014631053","907467fb-76f0-428c-8676-e4325b16f3ad"
"2-s2.0-85014631053","7f7daea0-5926-450a-bb56-9bf4f3ae6a4c"
"2-s2.0-85014631053","0ad441f3-8634-4714-9f88-fe11b32c9a2f"
"2-s2.0-85018348296","71288a6d-94e8-45ff-9267-f953f052d003"
"2-s2.0-85018348296","d94e7585-e127-4d64-9efe-f0fdcf4bafcd"
"2-s2.0-85018348296","821f5bb5-7de0-41cc-9dc3-ec5e863ccc49"
"2-s2.0-85018348296","cc5ce24a-dd9c-4c15-a5a7-3b9e16da2fa3"
"2-s2.0-85034583263","81164d7c-bd79-43ee-9a2e-ed5482599342"
"2-s2.0-85034583263","cc75cb82-8668-4890-89f5-20be1fa4f218"
"2-s2.0-85034583263","b0a8a9b1-1b42-4266-9446-8ab216de51bc"
"2-s2.0-85034583263","dc6a3383-c479-4419-ad00-f0026be911b7"
"2-s2.0-85062033504","a183a5ea-6c70-4e34-b998-7f36ab931dd4"
"2-s2.0-85062033504","4d4e8e96-a869-4fc2-8330-572f6f2f981c"
"2-s2.0-85062033504","5ced4c3b-794e-4d36-985a-2ed799f4eb5e"
"2-s2.0-85062033504","950d9439-0b23-460b-9d7b-437b4a1be24e"
"2-s2.0-85062033504","9ffc8ad8-0b07-43a6-b0a5-af53ecd1fbc1"
"2-s2.0-85070564939","5a120827-6f5f-4efc-97c9-267e7418dcda"
"2-s2.0-85070564939","9235427d-8e12-45bf-9e97-508c46d4ce81"
"2-s2.0-85070564939","5a70bdd9-c08c-4e36-9805-66a205e7a956"
"2-s2.0-85070564939","4f904202-1144-4d44-a743-e390524e9adc"
"2-s2.0-85070564939","a7cdfeb3-624c-4b3c-b0f0-cf498eb6a233"
"2-s2.0-85070564939","9bed7ebf-c07c-42da-b639-319654d7f384"
"2-s2.0-85053709607","71288a6d-94e8-45ff-9267-f953f052d003"
"2-s2.0-85053709607","83fae0cf-6806-4e85-8e6a-259e6443742e"
"2-s2.0-85053709607","59982de3-8ab2-4c1b-ba52-38ecb8c58c31"
"2-s2.0-85053709607","0cf117ad-d947-4d65-b953-6d12a73eca58"
"2-s2.0-85053709607","fdaf8070-40e2-4faa-a31d-0bb77cde82b9"
"2-s2.0-85003441768","71288a6d-94e8-45ff-9267-f953f052d003"
"2-s2.0-85003441768","bfa8e2d4-faa0-45d7-b540-682df7c4c9bf"
"2-s2.0-85003441768","0cf117ad-d947-4d65-b953-6d12a73eca58"
"2-s2.0-85059746200","5d8a87db-95eb-474c-9d01-00e3e7d766f8"
"2-s2.0-85059746200","4fe03bf8-80e9-4842-94e8-9487bb4b4d1c"
"2-s2.0-85059746200","20c5171f-52f2-4ca1-80eb-05fd953fa0aa"
"2-s2.0-85059746200","bb23a6fd-0fca-4430-9c42-327077fffef0"
"2-s2.0-85059746200","af51020d-ba40-42a6-8c31-d552c333234c"
"2-s2.0-85041496493","6e8b5bdd-700a-46ef-a1a3-87a5d4b8d96d"
"2-s2.0-85041496493","cb297847-e6f4-43f6-8bf2-524bcb55dc55"
"2-s2.0-85041496493","34ea25b8-ed63-4a6d-8543-bae92526ddbd"
"2-s2.0-85041496493","d07935e5-e664-47fe-a76b-6022a987612d"
"2-s2.0-85041496493","3510e1e6-da3a-4df4-83ef-3152fd566b77"
"2-s2.0-85041496493","bbec481b-3e82-4679-aa4e-f726c7c9646e"
"2-s2.0-85033679196","c7b093a4-63bf-4fdc-a9ce-c5794e0c3a66"
"2-s2.0-85033679196","c9f79119-e6dc-40e0-92a7-ee2a1ac3ad56"
"2-s2.0-85033679196","1cc031ef-6659-4687-85e8-7901ca8760ee"
"2-s2.0-85033679196","0cf117ad-d947-4d65-b953-6d12a73eca58"
"2-s2.0-85045750751","6eb5eb5d-bd9d-444e-846d-3af9763d6169"
"2-s2.0-85045750751","2357adaa-4c49-48e5-84cd-564678e1f4ad"
"2-s2.0-85045750751","73e0ae9f-a3dd-4afa-8372-bbe5f66e9258"
"2-s2.0-85045750751","b16610d2-4cee-4801-a480-70f0c4daf5c4"
"2-s2.0-85045750751","0da8527e-3c23-4f62-af96-ae7e120d43e5"
"2-s2.0-85045750751","aea02f70-4048-4ac7-8be6-984d7d36b907"
"2-s2.0-85045750751","8db95ea3-1398-4819-b140-de882926f53a"
"2-s2.0-85045750751","9ffc8ad8-0b07-43a6-b0a5-af53ecd1fbc1"
"2-s2.0-85045750751","78b03ee3-98cf-47f5-a497-8d98bb0d74e4"
"2-s2.0-85040583722","39ff01b4-4294-4011-95d8-0938a99ffd1c"
"2-s2.0-85040583722","edf2a1b9-5444-4633-bc33-bc5411637349"
"2-s2.0-85040583722","9cd51e7c-903c-4849-98ae-dfbb869747ca"
"2-s2.0-85040583722","c9f79119-e6dc-40e0-92a7-ee2a1ac3ad56"
"2-s2.0-85033463828","f33b5fab-3958-417b-bb8f-e1c8ece6ee1a"
"2-s2.0-85033463828","1f933e0f-23b2-461a-aca9-e694a3467906"
"2-s2.0-85033463828","e9361e0d-2ed4-4135-addc-e2aaf91f9feb"
"2-s2.0-85033463828","0207c93f-05b9-4c02-80e6-59185c849e04"
"2-s2.0-85033463828","77870509-22fd-452b-8aa2-c2c0175da0e3"
"2-s2.0-85033463828","bc362b9b-c1ef-4bb7-a622-d613d8679ffb"
"2-s2.0-85017552986","0a999e9b-b275-499e-b91a-e53d03838893"
"2-s2.0-85017552986","ec496ead-a59e-4682-bf4e-330de26e5770"
"2-s2.0-85017552986","6d405484-1bf0-4bd3-b2fb-6e55b34775a9"
"2-s2.0-85017552986","211d6ae2-ddf0-4911-8806-244bfc48981f"
"2-s2.0-85049806601","71288a6d-94e8-45ff-9267-f953f052d003"
"2-s2.0-85049806601","4a111b6f-36a5-4a23-a0a2-52811d3ec3ca"
"2-s2.0-85049806601","821f5bb5-7de0-41cc-9dc3-ec5e863ccc49"
"2-s2.0-85049806601","4d3ea813-a1a3-4224-9663-ef8f8b3746d9"
"2-s2.0-85037052514","83fae0cf-6806-4e85-8e6a-259e6443742e"
"2-s2.0-85037052514","ec496ead-a59e-4682-bf4e-330de26e5770"
"2-s2.0-85037052514","60ba1390-32c7-4c57-966c-9eb00ed2559e"
"2-s2.0-85037052514","16371c81-cea4-4bd3-96b9-89c4a8b0a796"
"2-s2.0-85037052514","0cf117ad-d947-4d65-b953-6d12a73eca58"
"2-s2.0-85053664327","0a999e9b-b275-499e-b91a-e53d03838893"
"2-s2.0-85053664327","66e19b6a-88f9-4062-b089-dcc2c3dbf4c4"
"2-s2.0-85053664327","24ef3e03-51b7-4791-9f37-1b70282cf160"
"2-s2.0-85053664327","38b15919-8cc0-4dba-81ca-eeac74c3e476"
"2-s2.0-85053664327","7b1194f3-8fd3-43f0-8965-c23827e668f9"
"2-s2.0-85037374757","71288a6d-94e8-45ff-9267-f953f052d003"
"2-s2.0-85037374757","d945adcf-9846-4c82-b30a-4253f2b1383d"
"2-s2.0-85037374757","d6555353-d94a-44d9-b97f-5fb5c8254f6b"
"2-s2.0-85037374757","c9f79119-e6dc-40e0-92a7-ee2a1ac3ad56"
"2-s2.0-85037374757","2ec8b98d-6d28-4d40-85aa-9d91b567c08a"
"2-s2.0-85055171727","a2e92dae-a3e0-4abe-be6e-d1bfad1db4cb"
"2-s2.0-85055171727","1781dd0d-a817-4097-a410-4467b59b899c"
"2-s2.0-85055171727","abf4601c-3c63-447b-a7f6-83c4a499f7d5"
"2-s2.0-85055171727","dbb37979-7c7d-48ae-90a8-5dea51af80db"
"2-s2.0-85032017642","cfa77094-d079-470e-afee-f4c35db64a2b"
"2-s2.0-85032017642","95f964b5-7c89-464c-92dc-123a4401ae48"
"2-s2.0-85032017642","5472bed9-06e9-42e8-8be8-239ae198e353"
"2-s2.0-85019127272","0a999e9b-b275-499e-b91a-e53d03838893"
"2-s2.0-85019127272","9c9d5a7a-4736-4250-a61b-87e3f49a807a"
"2-s2.0-85019127272","0cf117ad-d947-4d65-b953-6d12a73eca58"
"2-s2.0-85072229800","d3e8232f-54a8-46c8-8bfd-d4bb5a8f6a0d"
"2-s2.0-85072229800","321a24ac-55f0-478e-a803-413a817a8c11"
"2-s2.0-85072229800","8f7534ef-b650-4fbe-9713-96ea7f402a25"
"2-s2.0-85072229800","474e235a-243d-4337-80be-f50d3e846a9f"
"2-s2.0-85072229800","d1babf30-5602-46e6-9bd4-09f4019c291b"
"2-s2.0-85072229800","0cf117ad-d947-4d65-b953-6d12a73eca58"
"2-s2.0-85062004304","67f9e4ee-c80e-414b-8dba-38accac4b472"
"2-s2.0-85062004304","1333370c-47f8-49a8-b608-ff3a6f05cd61"
"2-s2.0-85062004304","da12058a-41b6-4007-8f3f-9e8c4916e98c"
"2-s2.0-85062004304","56d2df7a-693f-4b41-ac01-fda42e7a2f26"
"2-s2.0-85062004304","82d5342d-2871-45a2-9ae7-7c2e5fa5a64f"
"2-s2.0-85065929489","66010d77-c8d5-4431-9861-ab8b4ab2bce4"
"2-s2.0-85065929489","5d63da7a-e2f8-4c4c-b97f-3aa5f2d085db"
"2-s2.0-85065929489","771c29b5-a97a-47e4-b512-317be05983f6"
"2-s2.0-85065929489","9a7d75ba-70f0-4ffe-a06e-d30b56e6b162"
"2-s2.0-85065929489","fee7ec54-1a06-442e-bf11-25a3608a27fe"
"2-s2.0-85065929489","bb41c179-7435-40db-a8e6-593d67b11056"
"2-s2.0-85036670449","2b1b98f6-9228-4da4-9873-a40ae1a49f1e"
"2-s2.0-85036670449","dcd1c1f6-e043-4078-bbf4-9a1b9737d3fc"
"2-s2.0-85036670449","da84c23d-5c64-46bb-aab7-393f1276ce3d"
"2-s2.0-85036670449","11b10fe4-a037-4f27-8e10-7c53645606f4"
"2-s2.0-85036670449","d94e7585-e127-4d64-9efe-f0fdcf4bafcd"
"2-s2.0-85036670449","0cf117ad-d947-4d65-b953-6d12a73eca58"
"2-s2.0-84964614559","15542fcc-cf13-470c-a180-44bab1d1e007"
"2-s2.0-84964614559","c62c2a9c-0d5b-4d1d-a7ed-51d111fd1ffd"
"2-s2.0-84964614559","486cd226-c225-4c4e-ab74-163bfc564a85"
"2-s2.0-84964614559","7b1194f3-8fd3-43f0-8965-c23827e668f9"
"2-s2.0-84964614559","da43f21e-c523-4e38-9511-1af5d7e3d0cf"
"2-s2.0-85042001880","39ff01b4-4294-4011-95d8-0938a99ffd1c"
"2-s2.0-85042001880","3d4bfb19-38f0-4d7c-8d9d-10f6a54190ee"
"2-s2.0-85042001880","66e19b6a-88f9-4062-b089-dcc2c3dbf4c4"
"2-s2.0-85042001880","fb3b33c4-712c-487b-80a9-ff88902dd957"
"2-s2.0-85042001880","83fae0cf-6806-4e85-8e6a-259e6443742e"
"2-s2.0-85019651270","4a869550-8772-4e06-82db-ded7129af84b"
"2-s2.0-85019651270","5c572fda-67c4-4e5e-b2a2-f16a8cc18bc7"
"2-s2.0-85019651270","52ff5dbf-88bb-47b9-9739-bbfdaa677379"
"2-s2.0-85019651270","4d28fb59-ee59-4e29-9f14-9822faf95d65"
"2-s2.0-85019651270","ab08c082-ed1a-4e3c-befa-14c73a3a2829"
"2-s2.0-85034069093","0a999e9b-b275-499e-b91a-e53d03838893"
"2-s2.0-85034069093","91aa9ac3-1ae1-4f23-a6da-7a9f7218cd31"
"2-s2.0-85034069093","8e178e30-c5f5-44c7-af79-b917d1f176a1"
"2-s2.0-85034069093","15cfb09e-b464-4ec5-b4f6-3fe111960dde"
"2-s2.0-85034069093","b1446069-90f4-4ceb-8d53-e50c4a61fec1"
"2-s2.0-85049580816","71288a6d-94e8-45ff-9267-f953f052d003"
"2-s2.0-85049580816","b302d4d2-0021-405f-ab75-2b7bd7cea7f2"
"2-s2.0-85049580816","fee69f43-bf86-4948-9446-3828dd23c421"
"2-s2.0-85049580816","7db8b59e-92a4-4595-a274-2ce3cbdcffe3"
"2-s2.0-85049580816","91f0780c-2dae-478c-8c14-d801e91f4396"
"2-s2.0-85049580816","5a51994b-bcc0-4ba4-8bd5-10db9e06cb6a"
"2-s2.0-85006826184","66e19b6a-88f9-4062-b089-dcc2c3dbf4c4"
"2-s2.0-85006826184","d94e7585-e127-4d64-9efe-f0fdcf4bafcd"
"2-s2.0-85006826184","83fae0cf-6806-4e85-8e6a-259e6443742e"
"2-s2.0-85074206595","da1a9ea7-404b-4812-a390-d04b8a3392de"
"2-s2.0-85074206595","b7115384-f840-40b1-8769-25efcd91ac0c"
"2-s2.0-85074206595","f43e6fd1-b168-48c6-859a-8ea0685f554a"
"2-s2.0-85074206595","190b6312-9fc2-4f55-b5f4-e69f121d455b"
"2-s2.0-85074206595","30223cd4-e941-492e-b5c4-8c641bfd43af"
"2-s2.0-85050410324","c7b093a4-63bf-4fdc-a9ce-c5794e0c3a66"
"2-s2.0-85050410324","b704fb9a-be80-4935-bdef-a5cd05f8cffa"
"2-s2.0-85050410324","5a51994b-bcc0-4ba4-8bd5-10db9e06cb6a"
"2-s2.0-85056630858","3978c78a-093d-48c1-8e03-94f47cca3691"
"2-s2.0-85056630858","a290b00c-371a-4f90-a7c4-b20fa73ab06c"
"2-s2.0-85056630858","df4e277c-2377-47c5-9310-f52d37674352"
"2-s2.0-85056630858","6cc59955-7a98-4ebd-9523-3fc9d8c67929"
"2-s2.0-85031812464","547fc7db-aa17-4dbc-84fd-7246eeb64377"
"2-s2.0-85031812464","7db6f367-e860-4db8-823e-cf6919880bea"
"2-s2.0-85031812464","093daa22-9723-41a6-95b8-7e57de72ef43"
"2-s2.0-85031812464","73e7305e-b7af-48e6-89d5-b0dc33ffb5c9"
"2-s2.0-85031812464","c9b01680-9e17-4227-805a-322e02341b97"
"2-s2.0-85021297507","39ff01b4-4294-4011-95d8-0938a99ffd1c"
"2-s2.0-85021297507","3d4bfb19-38f0-4d7c-8d9d-10f6a54190ee"
"2-s2.0-85021297507","cd649df5-1e7e-4e45-a64d-febac42be6cd"
"2-s2.0-85021297507","0cf117ad-d947-4d65-b953-6d12a73eca58"
"2-s2.0-85053270291","bfa8e2d4-faa0-45d7-b540-682df7c4c9bf"
"2-s2.0-85053270291","a470cc93-ce9f-40a6-9dc6-c62d1140a19c"
"2-s2.0-85053270291","184527e0-3db1-4662-844c-b5a8049b01be"
"2-s2.0-85053270291","c9f79119-e6dc-40e0-92a7-ee2a1ac3ad56"
"2-s2.0-85053270291","bf493bdb-b56c-4bc6-a989-64cd660f1d37"
"2-s2.0-85053270291","0cf117ad-d947-4d65-b953-6d12a73eca58"
"2-s2.0-85062102823","663c0f9a-9a3c-42f7-8161-cb4f87b99581"
"2-s2.0-85062102823","c7ec9b45-de4b-40a1-89a1-20dc1008735b"
"2-s2.0-85062102823","b34b7491-602a-4bfd-bb48-ca9fff68b61c"
"2-s2.0-85062102823","546bed6a-60b4-4d79-9a05-9cb5b6e51aca"
"2-s2.0-85062102823","d94e7585-e127-4d64-9efe-f0fdcf4bafcd"
"2-s2.0-85062102823","f42a3ab3-9dd7-487d-a7bf-c1b75889a930"
"2-s2.0-85062102823","c9f79119-e6dc-40e0-92a7-ee2a1ac3ad56"
"2-s2.0-85062102823","b4cef8e2-5b27-4f57-bf60-918e2b034c7a"
"2-s2.0-85062102823","0cf117ad-d947-4d65-b953-6d12a73eca58"
"2-s2.0-85062102823","b6fab454-6f21-44e9-a5ba-30710e8b6552"
"2-s2.0-85029214215","c8fc0bf2-4324-49bc-b27e-65d52eb184a0"
"2-s2.0-85029214215","ab4df1d2-8072-402a-b7c6-6385fe16edb4"
"2-s2.0-85029214215","0cf117ad-d947-4d65-b953-6d12a73eca58"
"2-s2.0-85029214215","6a4ce583-9a45-4e90-a67f-a82e4e95d0bb"
"2-s2.0-85029214215","710be624-a7ff-41db-9825-7461e220599a"
"2-s2.0-85006356943","663c0f9a-9a3c-42f7-8161-cb4f87b99581"
"2-s2.0-85006356943","83ca972d-1a48-411e-9913-27ee759f8cdf"
"2-s2.0-85006356943","bfa8e2d4-faa0-45d7-b540-682df7c4c9bf"
"2-s2.0-85006356943","d7b3f9b6-ce3c-4a84-b75d-3f1a6101fc74"
"2-s2.0-85006356943","0cf117ad-d947-4d65-b953-6d12a73eca58"
"2-s2.0-85019109930","0a999e9b-b275-499e-b91a-e53d03838893"
"2-s2.0-85019109930","c7ec9b45-de4b-40a1-89a1-20dc1008735b"
"2-s2.0-85019109930","89b305d7-a1be-44fa-b6a0-16e119a0af99"
"2-s2.0-85019109930","0cf117ad-d947-4d65-b953-6d12a73eca58"
"2-s2.0-85040964417","9adfc4ed-c3b7-45d7-bcd3-7e8b4a1c6e3c"
"2-s2.0-85040964417","cf006321-d8c4-42d2-8ac7-89e45b804905"
"2-s2.0-85040964417","1519df0d-3108-4604-be5b-665a8a88fff9"
"2-s2.0-85040964417","0207c93f-05b9-4c02-80e6-59185c849e04"
"2-s2.0-85069867743","824e7812-aa18-4585-9096-650601bd375e"
"2-s2.0-85069867743","93169732-5c5d-45ff-8440-fb04f415b4bc"
"2-s2.0-85069867743","a6d801d9-1b88-4047-98aa-9fdfe85fb7d6"
"2-s2.0-85068444503","584706e0-606c-4c64-9a49-7d58f5d93634"
"2-s2.0-85068444503","a94a60f1-5614-4d2b-a789-45961aa94824"
"2-s2.0-85068444503","25ce1708-1580-433e-8e2d-82aac81b34b4"
"2-s2.0-85028515482","0550b862-61cb-407e-a798-3725e82112f7"
"2-s2.0-85028515482","75cfa60a-961d-484d-bfde-bbb311a2273b"
"2-s2.0-85028515482","1519df0d-3108-4604-be5b-665a8a88fff9"
"2-s2.0-85028515482","9c6e34a6-dd7f-4cde-a740-8fe618c29493"
"2-s2.0-85028515482","3544eece-c000-4991-b5ab-77446294fac9"
"2-s2.0-85018764259","322c6fac-e610-43be-bd56-37039d6ed684"
"2-s2.0-85018764259","9ca80437-86b6-4072-9178-15bcbca362ab"
"2-s2.0-85018764259","b74ce785-eb1b-419a-8ce5-c1e1c7184b63"
