article_id,authors_id
2-s2.0-85116503808,41860953600
2-s2.0-85116503808,57192832795
2-s2.0-85116503808,7006451632
2-s2.0-85108584959,15048271100
2-s2.0-85108584959,7102740855
2-s2.0-85108584959,57224925316
2-s2.0-85108584959,57224933273
2-s2.0-85089731945,57218598067
2-s2.0-85089731945,56549891900
2-s2.0-85054395326,16175184100
2-s2.0-85054395326,57204073912
2-s2.0-85054395326,7003951105
2-s2.0-85103282980,57222580983
2-s2.0-85103282980,25936451300
2-s2.0-85103282980,57222576293
2-s2.0-85103282980,35731458600
2-s2.0-85103282980,22634023400
2-s2.0-85103282980,15025795800
2-s2.0-85066866777,57194689601
2-s2.0-85066866777,55706745500
2-s2.0-85066866777,57195062392
2-s2.0-85066866777,24281342200
2-s2.0-85066866777,7005778076
2-s2.0-85066866777,36944857500
2-s2.0-85076836502,57212494823
2-s2.0-85076836502,57188758026
2-s2.0-85076836502,57212495938
2-s2.0-85076836502,57224850325
2-s2.0-85076836502,57212491930
2-s2.0-85076836502,57194265101
2-s2.0-85076836502,57212495544
2-s2.0-85076836502,57212496197
2-s2.0-85076836502,7005581815
2-s2.0-85076836502,57225198797
2-s2.0-85078486162,57212494823
2-s2.0-85078486162,57214227639
2-s2.0-85078486162,57188758026
2-s2.0-85078486162,57214226669
2-s2.0-85078486162,57204085983
2-s2.0-85078486162,57214230784
2-s2.0-85078486162,57214223417
2-s2.0-85078486162,57214230262
2-s2.0-85078486162,56018177100
2-s2.0-85078486162,57191573050
2-s2.0-85078486162,57214222026
2-s2.0-85078486162,7005581815
2-s2.0-85078486162,57225198797
2-s2.0-85090624696,36104083700
2-s2.0-85090624696,54944324500
2-s2.0-85090624696,8209890400
2-s2.0-85108295039,57203058266
2-s2.0-85108295039,56449298700
2-s2.0-85108295039,43061396700
2-s2.0-85108295039,36943253600
2-s2.0-85054190130,57204034518
2-s2.0-85054190130,36671065500
2-s2.0-85054190130,57195608301
2-s2.0-85054190130,57204033358
2-s2.0-85054190130,57102600900
2-s2.0-85054190130,23488300800
2-s2.0-85054190130,23010033400
2-s2.0-85100887042,57196925906
2-s2.0-85100887042,56937170900
2-s2.0-85100887042,57199292779
2-s2.0-85100887042,57199259235
2-s2.0-85100887042,57196290264
2-s2.0-85080966834,55255652700
2-s2.0-85080966834,55969454900
2-s2.0-85080966834,35606519100
2-s2.0-85080966834,6507353478
2-s2.0-85101466130,57222105567
2-s2.0-85101466130,57226630156
2-s2.0-85101466130,57222110662
2-s2.0-85101466130,35570766200
2-s2.0-85101466130,7402847731
2-s2.0-85101466130,25947224700
2-s2.0-85073113658,57211243038
2-s2.0-85073113658,56223664600
2-s2.0-85073113658,26532952000
2-s2.0-85098183763,57221106659
2-s2.0-85098183763,57188981640
2-s2.0-85098183763,57218877236
2-s2.0-85098183763,57218875717
2-s2.0-85098183763,25228265300
2-s2.0-85098183763,57195195560
2-s2.0-85097776852,57194036410
2-s2.0-85097776852,8592615300
2-s2.0-85097776852,12772479800
2-s2.0-85097776852,57223828956
2-s2.0-85097776852,57223827921
2-s2.0-85097776852,57203279231
2-s2.0-85097776852,6602422447
2-s2.0-85088123413,55992664900
2-s2.0-85088123413,57191909600
2-s2.0-85088123413,57201498463
2-s2.0-85074848958,7403018820
2-s2.0-85074848958,7401856833
2-s2.0-85097827097,57203585735
2-s2.0-85065974583,59078933300
2-s2.0-85065974583,56233235400
2-s2.0-85065974583,55179462900
2-s2.0-85065974583,7801640351
2-s2.0-85079230523,57214820325
2-s2.0-85079230523,55992664900
2-s2.0-85079230523,56146770400
2-s2.0-85097541658,56549891900
2-s2.0-85097541658,57220749872
2-s2.0-85097541658,57220751651
2-s2.0-85094813579,57219696734
2-s2.0-85094813579,57219701375
2-s2.0-85094813579,57219697607
2-s2.0-85094813579,57219697401
2-s2.0-85094813579,57219700692
2-s2.0-85094813579,36133421300
2-s2.0-85094813579,56104464100
2-s2.0-85090662962,57218903428
2-s2.0-85090662962,36195206300
2-s2.0-85090662962,57210322593
2-s2.0-85090662962,6603692768
2-s2.0-85074667818,55358793400
2-s2.0-85074667818,6504363323
2-s2.0-85074667818,6507855743
2-s2.0-85074599806,35230865500
2-s2.0-85074599806,36473901500
2-s2.0-85074599806,7402214016
2-s2.0-85074599806,57196578732
2-s2.0-85074599806,7201781571
2-s2.0-85074599806,6508373918
2-s2.0-85074599806,7202452435
2-s2.0-85074599806,7203081988
2-s2.0-85074599806,6701407912
2-s2.0-85074599806,35607508300
2-s2.0-85087099287,57189701620
2-s2.0-85087099287,57214086207
2-s2.0-85087099287,58831074400
2-s2.0-85087099287,56315418100
2-s2.0-85087099287,57189049348
2-s2.0-85087099287,38662222700
2-s2.0-85087099287,35253469100
2-s2.0-85087099287,55931750000
2-s2.0-85087099287,42961296400
2-s2.0-85087099287,23488300800
2-s2.0-85087099287,55117999700
2-s2.0-85087099287,57203415019
2-s2.0-85087099287,54977775300
2-s2.0-85087099287,58856300800
2-s2.0-85087099287,56022647300
2-s2.0-85087099287,43361139800
2-s2.0-85087099287,14015584800
2-s2.0-85097138935,55806311900
2-s2.0-85097138935,55745368200
2-s2.0-85097138935,55972618900
2-s2.0-85097138935,6507791384
2-s2.0-85078610926,57214315118
2-s2.0-85078610926,7004174244
2-s2.0-85078610926,26433143300
2-s2.0-85078610926,57210949578
2-s2.0-85078610926,59097287800
2-s2.0-85094201510,57218843275
2-s2.0-85094201510,6504288272
2-s2.0-85094201510,17135847700
2-s2.0-85094201510,36872451600
2-s2.0-85094201510,56033463100
2-s2.0-85094201510,57195470222
2-s2.0-85094201510,48561825600
2-s2.0-85094201510,57217088712
2-s2.0-85094201510,36713524400
2-s2.0-85094201510,57219609574
2-s2.0-85094201510,7102685746
2-s2.0-85094201510,16176346100
2-s2.0-85094201510,7006700988
2-s2.0-85053032973,57197728630
2-s2.0-85053032973,57197730043
2-s2.0-85053032973,57203813767
2-s2.0-85053032973,15819125500
2-s2.0-85053032973,16551160700
2-s2.0-85053032973,6505522751
2-s2.0-85053032973,7006849501
2-s2.0-85125010911,57461900900
2-s2.0-85125010911,57205130085
2-s2.0-85125010911,57461623500
2-s2.0-85125010911,57461901000
2-s2.0-85125010911,6506381772
2-s2.0-85096050609,55956718500
2-s2.0-85096050609,42263035100
2-s2.0-85096050609,56180863100
2-s2.0-85096050609,8732457800
2-s2.0-85078231596,57195062392
2-s2.0-85078231596,57214131360
2-s2.0-85078231596,7102691284
2-s2.0-85078231596,7003869425
2-s2.0-85078231596,57214109302
2-s2.0-85078231596,57217933404
2-s2.0-85078231596,57214106299
2-s2.0-85078231596,57191220794
2-s2.0-85078231596,7006451632
2-s2.0-85078231596,24281342200
2-s2.0-85054192575,7006849501
2-s2.0-85075999750,7003651821
2-s2.0-85075999750,57212144060
2-s2.0-85075999750,57195323515
2-s2.0-85075999750,24281342200
2-s2.0-85075999750,57217933404
2-s2.0-85075999750,57195062392
2-s2.0-85075999750,56581359600
2-s2.0-85075999750,37018797400
2-s2.0-85075999750,57195323040
2-s2.0-85075999750,24821817100
2-s2.0-85075999750,7101795131
2-s2.0-85075999750,6701690587
2-s2.0-85075999750,7004545915
2-s2.0-85083049251,57216296521
2-s2.0-85083049251,57216301561
2-s2.0-85083049251,57188848595
2-s2.0-85083049251,25228265300
2-s2.0-85083049251,57195195560
2-s2.0-85093905419,57194491539
2-s2.0-85093905419,56180863100
2-s2.0-85093905419,23466323200
2-s2.0-85093905419,55255150000
2-s2.0-85068854718,8973247800
2-s2.0-85068854718,44861160500
2-s2.0-85068854718,55653985900
2-s2.0-85068854718,57192365160
2-s2.0-85068854718,57200013640
2-s2.0-85068854718,7102618957
2-s2.0-85068854718,56267565400
2-s2.0-85068854718,25029116500
2-s2.0-85068854718,7101795131
2-s2.0-85114306828,57247950600
2-s2.0-85114306828,57214244589
2-s2.0-85091243022,57205323344
2-s2.0-85091243022,57204781400
2-s2.0-85091243022,25228265300
2-s2.0-85091243022,36634491100
2-s2.0-85091243022,57219095962
2-s2.0-85091243022,57201295105
2-s2.0-85091243022,57219090702
2-s2.0-85091243022,57219086923
2-s2.0-85091243022,57219092498
2-s2.0-85091243022,57219091782
2-s2.0-85091243022,55253997400
2-s2.0-85091243022,54883686600
2-s2.0-85087055718,57224674097
2-s2.0-85087055718,14046764600
2-s2.0-85087055718,36056226900
2-s2.0-85087055718,14625988800
2-s2.0-85087055718,56166428900
2-s2.0-85087055718,6602811854
2-s2.0-85071738507,57210899027
2-s2.0-85071738507,57210893539
2-s2.0-85071738507,6507252692
2-s2.0-85071738507,7004123245
2-s2.0-85086797947,57193846734
2-s2.0-85086797947,56765328800
2-s2.0-85086797947,55711055800
2-s2.0-85086797947,57200564784
2-s2.0-85086797947,56387422400
2-s2.0-85086797947,56697999000
2-s2.0-85086797947,6603299241
2-s2.0-85086797947,6602591393
2-s2.0-85086797947,6701599798
2-s2.0-85098167198,24586609800
2-s2.0-85098167198,55823943500
2-s2.0-85098167198,55180228900
2-s2.0-85098167198,22957075300
2-s2.0-85098167198,57189331997
2-s2.0-85021821810,57189331997
2-s2.0-85021821810,6602092602
2-s2.0-85021821810,7006683766
2-s2.0-85025426964,57190740751
2-s2.0-85025426964,57190743115
2-s2.0-85025426964,57195104027
2-s2.0-85025426964,57194021739
2-s2.0-85025426964,57194013880
2-s2.0-85025426964,8545602300
2-s2.0-85025426964,26660951400
2-s2.0-85025426964,55758727600
2-s2.0-85067600018,57200574540
2-s2.0-85067600018,57209398207
2-s2.0-85067600018,57200577728
2-s2.0-85067600018,7102474765
2-s2.0-85067600018,56094575200
2-s2.0-85067600018,36928208100
2-s2.0-85062621183,56943262700
2-s2.0-85062621183,57130832500
2-s2.0-85062621183,57200986005
2-s2.0-85062621183,57207574645
2-s2.0-85062621183,56306485400
2-s2.0-85062621183,57190302261
2-s2.0-85062621183,7005139661
2-s2.0-85037688609,57198761637
2-s2.0-85037688609,22934351400
2-s2.0-85037688609,8859673400
2-s2.0-85037688609,36554763200
2-s2.0-85069891495,55319227400
2-s2.0-85069891495,6507901760
2-s2.0-85069891495,55805943500
2-s2.0-85069891495,56346944800
2-s2.0-85069891495,57210207157
2-s2.0-85069891495,7006225492
2-s2.0-85054805733,57204187889
2-s2.0-85054805733,7403264549
2-s2.0-85054805733,57204188500
2-s2.0-85043512672,57196196211
2-s2.0-85043512672,57196191412
2-s2.0-85043512672,57201129922
2-s2.0-85043512672,57196194516
2-s2.0-85043512672,24597773400
2-s2.0-85043512672,35564204700
2-s2.0-85043512672,57201128266
2-s2.0-85043512672,57197521497
2-s2.0-85043512672,54880134500
2-s2.0-85032908701,7101957855
2-s2.0-85032908701,56180863100
2-s2.0-85046461677,57201904891
2-s2.0-85046461677,14049282500
2-s2.0-85046461677,56883950800
2-s2.0-85046461677,55956718500
2-s2.0-85046461677,57201912607
2-s2.0-85046461677,8741137300
2-s2.0-85046461677,55904249700
2-s2.0-85006760581,55815516700
2-s2.0-85006760581,8859673400
2-s2.0-85006760581,55209705800
2-s2.0-85026677594,42061363500
2-s2.0-85026677594,7006071339
2-s2.0-85026677594,15841308100
2-s2.0-85026677594,57208292948
2-s2.0-85026677594,6602315637
2-s2.0-85026677594,54794137600
2-s2.0-85026677594,7402428134
2-s2.0-85026677594,57202747671
2-s2.0-85026677594,57195258105
2-s2.0-85026677594,57148531400
2-s2.0-85026677594,11439379000
2-s2.0-85026677594,56437905400
2-s2.0-85026677594,9279986800
2-s2.0-85014631053,57223029137
2-s2.0-85014631053,57198109646
2-s2.0-85014631053,8690404000
2-s2.0-85014631053,7006324469
2-s2.0-85014631053,59113929000
2-s2.0-85014631053,57193541294
2-s2.0-85014631053,7101982470
2-s2.0-85018348296,56784297000
2-s2.0-85018348296,57192573635
2-s2.0-85018348296,8859673400
2-s2.0-85034583263,57197764621
2-s2.0-85034583263,16232403500
2-s2.0-85034583263,55199241800
2-s2.0-85034583263,57197760844
2-s2.0-85034583263,57192545667
2-s2.0-85034583263,15020106700
2-s2.0-85034583263,6602130431
2-s2.0-85034583263,35568245600
2-s2.0-85034583263,21739562900
2-s2.0-85062033504,55805943500
2-s2.0-85062033504,56480497700
2-s2.0-85062033504,36911665100
2-s2.0-85062033504,23995417400
2-s2.0-85036657232,57200000298
2-s2.0-85036657232,54949825200
2-s2.0-85036657232,13806594800
2-s2.0-85036657232,35092902600
2-s2.0-85036657232,7004139928
2-s2.0-85036657232,57198515829
2-s2.0-85036657232,55143102700
2-s2.0-85070564939,57224674097
2-s2.0-85070564939,14046764600
2-s2.0-85070564939,36056226900
2-s2.0-85070564939,14625988800
2-s2.0-85070564939,56166428900
2-s2.0-85070564939,6602811854
2-s2.0-85053709607,7006381757
2-s2.0-85053709607,37072099300
2-s2.0-85053709607,57203946517
2-s2.0-85003441768,57189331997
2-s2.0-85003441768,6602092602
2-s2.0-85003441768,7006683766
2-s2.0-85059746200,57196451802
2-s2.0-85059746200,57205367668
2-s2.0-85059746200,57192303163
2-s2.0-85059746200,35322834300
2-s2.0-85059746200,56320208400
2-s2.0-85041496493,17635323000
2-s2.0-85041496493,57200529677
2-s2.0-85041496493,57200531633
2-s2.0-85041496493,57200531193
2-s2.0-85041496493,57200523485
2-s2.0-85041496493,57194270887
2-s2.0-85041496493,7102392845
2-s2.0-85041496493,7003497347
2-s2.0-85041496493,57200529004
2-s2.0-85041496493,55183664800
2-s2.0-85041496493,7103205179
2-s2.0-85041496493,57193798827
2-s2.0-85041496493,56579791600
2-s2.0-85041496493,56754511900
2-s2.0-85041496493,57194054968
2-s2.0-85041496493,8911742100
2-s2.0-85041496493,55181182500
2-s2.0-85041496493,57188718908
2-s2.0-85041496493,11540585000
2-s2.0-85041496493,8502202900
2-s2.0-85041496493,14828705900
2-s2.0-85041496493,7006219520
2-s2.0-85033679196,57196739828
2-s2.0-85033679196,26532952000
2-s2.0-85033679196,56223664600
2-s2.0-85045750751,7203081988
2-s2.0-85045750751,57201684537
2-s2.0-85045750751,15821902600
2-s2.0-85045750751,35607508300
2-s2.0-85045750751,57194948099
2-s2.0-85045750751,55212446100
2-s2.0-85045750751,57657471200
2-s2.0-85045750751,36851970600
2-s2.0-85045750751,7201781571
2-s2.0-85040583722,7401856833
2-s2.0-85033463828,57196465549
2-s2.0-85033463828,14819497000
2-s2.0-85033463828,57192206049
2-s2.0-85033463828,6507398267
2-s2.0-85017552986,16744312000
2-s2.0-85049806601,57202914402
2-s2.0-85049806601,8859673400
2-s2.0-85049806601,34768087000
2-s2.0-85037052514,55913398800
2-s2.0-85037052514,53664084600
2-s2.0-85037052514,54793632700
2-s2.0-85037052514,15760854700
2-s2.0-85053664327,55818148000
2-s2.0-85053664327,21741498900
2-s2.0-85037374757,57191909600
2-s2.0-85037374757,55992664900
2-s2.0-85055171727,35748495200
2-s2.0-85055171727,57194606448
2-s2.0-85055171727,7005624032
2-s2.0-85055171727,7103235756
2-s2.0-85032017642,57190018309
2-s2.0-85032017642,57196150194
2-s2.0-85032017642,23992127200
2-s2.0-85032017642,57196150983
2-s2.0-85032017642,57196152685
2-s2.0-85019127272,55194516200
2-s2.0-85019127272,53863195600
2-s2.0-85072229800,55949449900
2-s2.0-85062004304,57224674097
2-s2.0-85062004304,14046764600
2-s2.0-85062004304,36056226900
2-s2.0-85062004304,14625988800
2-s2.0-85062004304,56166428900
2-s2.0-85062004304,6602811854
2-s2.0-85065929489,7401856833
2-s2.0-85036670449,6507412675
2-s2.0-85036670449,55666671100
2-s2.0-85036670449,6602403789
2-s2.0-84964614559,6602092602
2-s2.0-84964614559,56345843100
2-s2.0-85042001880,57200631833
2-s2.0-85042001880,57192573635
2-s2.0-85042001880,7005778076
2-s2.0-85019651270,55194516200
2-s2.0-85019651270,53863195600
2-s2.0-85034069093,7006803972
2-s2.0-85034069093,7006723001
2-s2.0-85034069093,35725436800
2-s2.0-85034069093,41561051300
2-s2.0-85034069093,35076959300
2-s2.0-85034069093,6602186342
2-s2.0-85049580816,24586609800
2-s2.0-85049580816,55665888800
2-s2.0-85049580816,7404823190
2-s2.0-85006826184,57192573635
2-s2.0-85006826184,7006677012
2-s2.0-85074206595,26536722300
2-s2.0-85074206595,55665437100
2-s2.0-85074206595,29667468600
2-s2.0-85074206595,55665415700
2-s2.0-85050410324,57203058266
2-s2.0-85050410324,56716567200
2-s2.0-85050410324,56449298700
2-s2.0-85050410324,36943253600
2-s2.0-85056630858,57204665114
2-s2.0-85056630858,57204664011
2-s2.0-85056630858,55507028400
2-s2.0-85056630858,6603347120
2-s2.0-85031812464,23488300800
2-s2.0-85031812464,57196089282
2-s2.0-85031812464,7101819169
2-s2.0-85031812464,26421386000
2-s2.0-85031812464,7102759924
2-s2.0-85031812464,6506975800
2-s2.0-85031812464,56223245200
2-s2.0-85031812464,57192811895
2-s2.0-85031812464,57038894000
2-s2.0-85031812464,45161530100
2-s2.0-85031812464,6603356349
2-s2.0-85031812464,57147470000
2-s2.0-85031812464,21739562900
2-s2.0-85031812464,54796520600
2-s2.0-85031812464,34977020900
2-s2.0-85021297507,57194616836
2-s2.0-85021297507,36631871400
2-s2.0-85021297507,7005778076
2-s2.0-85053270291,7102740855
2-s2.0-85062102823,57200736557
2-s2.0-85062102823,57192573635
2-s2.0-85062102823,56747501300
2-s2.0-85062102823,57191729555
2-s2.0-85062102823,55913398800
2-s2.0-85029214215,16836112800
2-s2.0-85029214215,55969197400
2-s2.0-85029214215,6602092602
2-s2.0-85029214215,7006683766
2-s2.0-85029214215,7202147068
2-s2.0-85006356943,55815429500
2-s2.0-85006356943,23011824700
2-s2.0-85006356943,7801511270
2-s2.0-85019109930,53868186000
2-s2.0-85019109930,26324795200
2-s2.0-85019109930,22934351400
2-s2.0-85040964417,57196465549
2-s2.0-85040964417,14819497000
2-s2.0-85040964417,56096256700
2-s2.0-85040964417,56097642700
2-s2.0-85069867743,23995417400
2-s2.0-85069867743,36544552700
2-s2.0-85069867743,26028309100
2-s2.0-85069867743,56449221300
2-s2.0-85069867743,55805626300
2-s2.0-85069867743,57204457481
2-s2.0-85069867743,55115624800
2-s2.0-85068444503,56798287900
2-s2.0-85068444503,36239716600
2-s2.0-85068444503,6506611023
2-s2.0-85068444503,56797635400
2-s2.0-85068444503,57209692352
2-s2.0-85068444503,6603402488
2-s2.0-85028515482,55804545100
2-s2.0-85028515482,57195503255
2-s2.0-85028515482,55504189100
2-s2.0-85028515482,24390773800
2-s2.0-85018764259,36609215900
2-s2.0-85018764259,57193764372
2-s2.0-85018764259,37118565500
2-s2.0-85018764259,7006093336
2-s2.0-85061959843,57206781678
2-s2.0-85061959843,57206783673
2-s2.0-85061959843,57206770652
2-s2.0-85061959843,56463799500
2-s2.0-85061959843,57201094359
2-s2.0-85061959843,35748495200
2-s2.0-85002213830,13806594800
2-s2.0-85002213830,13406805600
2-s2.0-85002213830,54949825200
2-s2.0-85002213830,57200000298
2-s2.0-85002213830,57192237680
2-s2.0-85002213830,57158795100
2-s2.0-85002213830,57188830258
2-s2.0-85002213830,55143102700
2-s2.0-84979516711,55362982600
2-s2.0-84979516711,55640485000
2-s2.0-84979516711,57190385193
2-s2.0-84979516711,56035294100
2-s2.0-84979516711,55881980500
2-s2.0-84979516711,23488300800
2-s2.0-84979516711,7101819169
2-s2.0-84979516711,55376008900
2-s2.0-84979516711,56613338100
2-s2.0-84979516711,7203087038
2-s2.0-85021065218,36239716600
2-s2.0-85021065218,57194597562
2-s2.0-85021065218,7007175003
2-s2.0-85021065218,55189476600
2-s2.0-85028305944,57195474304
2-s2.0-85028305944,57218981716
2-s2.0-85028305944,6603262508
2-s2.0-85028305944,6602811854
2-s2.0-85014589606,55972618900
2-s2.0-85014589606,6508202851
2-s2.0-85014589606,55164145600
2-s2.0-85014589606,57211777021
2-s2.0-85014589606,57217342477
2-s2.0-85014589606,55161607800
2-s2.0-85014589606,6506813625
2-s2.0-85014589606,6602868060
2-s2.0-85014589606,7102208849
2-s2.0-85014589606,7101816625
2-s2.0-85054463852,55190054800
2-s2.0-85054463852,57204096584
2-s2.0-85054463852,57198126928
2-s2.0-85054463852,35613780400
2-s2.0-85054463852,59037778900
2-s2.0-85054463852,57147359700
2-s2.0-85054463852,7101931731
2-s2.0-85014752613,57193548859
2-s2.0-85014752613,57193547512
2-s2.0-85014752613,6602189447
2-s2.0-85014752613,57193549107
2-s2.0-85014752613,56320208400
2-s2.0-84994718341,57220999581
2-s2.0-84994718341,55255652700
2-s2.0-84994718341,6507353478
2-s2.0-85037043530,57200736557
2-s2.0-85037043530,35072480700
2-s2.0-85037043530,7006677012
2-s2.0-85075166353,55319227400
2-s2.0-85075166353,57214374967
2-s2.0-85075166353,55805943500
2-s2.0-85006789668,57198778835
2-s2.0-85006789668,21833739200
2-s2.0-85006789668,56223664600
2-s2.0-85055352826,57197732082
2-s2.0-85055352826,57200303090
2-s2.0-85055352826,57203052859
2-s2.0-85055352826,35765378800
2-s2.0-85055352826,7006691882
2-s2.0-85055352826,36730066300
2-s2.0-85065498821,57189341636
2-s2.0-85065498821,6507745191
2-s2.0-85033684988,57198783731
2-s2.0-85033684988,56223664600
2-s2.0-85033684988,26532952000
2-s2.0-85053688341,8859673400
2-s2.0-85053688341,55353966600
2-s2.0-85053688341,56829962800
2-s2.0-85053688341,57203943139
2-s2.0-85053688341,7103158135
2-s2.0-85053688341,34768087000
2-s2.0-85045903329,57201726648
2-s2.0-85045903329,15926113900
2-s2.0-85045903329,57126259200
2-s2.0-85045903329,35261413600
2-s2.0-85045903329,6506970224
2-s2.0-85045903329,7801468401
2-s2.0-85045903329,57206143965
2-s2.0-85045903329,55247758100
2-s2.0-85045952219,36131150400
2-s2.0-85045952219,7102474765
2-s2.0-85045952219,36928208100
2-s2.0-85045952219,56317546400
2-s2.0-85045952219,36772151500
2-s2.0-85045952219,56094575200
2-s2.0-85045952219,7201697722
2-s2.0-85045952219,35322834300
2-s2.0-85028248668,8659599000
2-s2.0-85028248668,8659598400
2-s2.0-85028248668,55071392500
2-s2.0-85028248668,6603932806
2-s2.0-85053668037,6507916770
2-s2.0-85053668037,35558190600
2-s2.0-85053668037,57203937984
2-s2.0-85041619190,36672624100
2-s2.0-85041619190,23089951300
2-s2.0-85041619190,26431924400
2-s2.0-85041619190,55796010400
2-s2.0-85041619190,7402847731
2-s2.0-85041619190,7003731118
2-s2.0-85041619190,7004566786
2-s2.0-85032023093,57196152282
2-s2.0-85032023093,54978285700
2-s2.0-85032023093,56512370400
2-s2.0-85032023093,55915727100
2-s2.0-85032023093,36724096900
2-s2.0-85032023093,15130100700
2-s2.0-85053856369,55943892300
2-s2.0-85053856369,36911665100
2-s2.0-85053856369,23995417400
2-s2.0-85017637514,7404823190
2-s2.0-85037639863,7006683766
2-s2.0-85037639863,6602092602
2-s2.0-85037639863,7003879766
2-s2.0-85037639863,7202628016
2-s2.0-85037047527,56784297000
2-s2.0-85037047527,57192573635
2-s2.0-85067632025,57200574540
2-s2.0-85067632025,57209398207
2-s2.0-85067632025,57200577728
2-s2.0-85067632025,7102474765
2-s2.0-85067632025,56094575200
2-s2.0-85067632025,36928208100
2-s2.0-85054589315,55902810700
2-s2.0-85054589315,12242989100
2-s2.0-85044768089,6701599798
2-s2.0-85044768089,55904757100
2-s2.0-85044768089,57201427827
2-s2.0-85044768089,57201417530
2-s2.0-85044768089,36834370500
2-s2.0-85044768089,36515724700
2-s2.0-85044768089,7202198035
2-s2.0-85021772737,22934351400
2-s2.0-85021772737,57194704363
2-s2.0-85015692519,57198778835
2-s2.0-85015692519,57192573635
2-s2.0-85015692519,8859673400
2-s2.0-85015692519,56223664600
2-s2.0-85053529119,57203917297
2-s2.0-85053529119,26028309100
2-s2.0-85053529119,35495479900
2-s2.0-85053529119,56763376300
2-s2.0-85027097994,7003651821
2-s2.0-85027097994,7004545915
2-s2.0-85027097994,37018797400
2-s2.0-85027097994,57195322213
2-s2.0-85027097994,57195321494
2-s2.0-85027097994,57193003806
2-s2.0-85027097994,56581359600
2-s2.0-85027097994,57195323515
2-s2.0-85027097994,57195323040
2-s2.0-85027097994,24821817100
2-s2.0-85027097994,6701690587
2-s2.0-85027097994,56267565400
2-s2.0-85086761538,55791118900
2-s2.0-85086761538,57189244151
2-s2.0-85086761538,23093899700
2-s2.0-85086761538,55143401500
2-s2.0-85086761538,7102474765
2-s2.0-85044294782,36662214800
2-s2.0-85044294782,12808258400
2-s2.0-85044294782,7004644592
2-s2.0-85044309943,57201322218
2-s2.0-85044309943,7006426787
2-s2.0-85044309943,8879128200
2-s2.0-85030720831,56044794900
2-s2.0-85030720831,36879821600
2-s2.0-85053283173,56954622400
2-s2.0-85053283173,56766050900
2-s2.0-85053283173,36337771000
2-s2.0-85053283173,55634527800
2-s2.0-85053283173,7006683766
2-s2.0-85078543698,57211228087
2-s2.0-85078543698,57203058266
2-s2.0-85078543698,57211584232
2-s2.0-85078543698,57214243554
2-s2.0-85078543698,23110820000
2-s2.0-85078543698,36943253600
2-s2.0-85054344762,57204067662
2-s2.0-85054344762,57196356081
2-s2.0-85054344762,35319586400
2-s2.0-85054344762,57190134320
2-s2.0-85054344762,57190135009
2-s2.0-85054344762,23488300800
2-s2.0-85054344762,54796520600
2-s2.0-85054344762,7005119089
2-s2.0-85054344762,55911154400
2-s2.0-85054344762,23135967700
2-s2.0-85054344762,34977020900
2-s2.0-85029228687,55806015400
2-s2.0-85029228687,55418317500
2-s2.0-85029228687,7006470143
2-s2.0-85029228687,56514781900
2-s2.0-85029228687,6602811854
2-s2.0-84942570634,56768209300
2-s2.0-84942570634,14218875800
2-s2.0-84942570634,53163278700
2-s2.0-84957998578,55993472600
2-s2.0-84957998578,6506167489
2-s2.0-84957998578,6507791384
2-s2.0-84924133209,56538656800
2-s2.0-84924133209,56538604500
2-s2.0-84924133209,7202326132
2-s2.0-84924133209,56538688200
2-s2.0-84924133209,56538640900
2-s2.0-84924133209,56538630900
2-s2.0-84952885235,56104450600
2-s2.0-84952885235,55232847900
2-s2.0-84952885235,55232517300
2-s2.0-84952885235,56368448300
2-s2.0-84951336297,57027261500
2-s2.0-84951336297,55875929100
2-s2.0-84951336297,57016444100
2-s2.0-84951336297,6602595779
2-s2.0-84951336297,21741316100
2-s2.0-84951336297,7101893390
2-s2.0-84951336297,7007175003
2-s2.0-84951336297,6506960697
2-s2.0-84926643180,26432897100
2-s2.0-84926643180,56585410500
2-s2.0-84926643180,7402847731
2-s2.0-84926643180,24338496900
2-s2.0-84926643180,56585111700
2-s2.0-84885602802,24553652000
2-s2.0-84885602802,7006381757
2-s2.0-84885602802,24553661500
2-s2.0-84888402460,7006451632
2-s2.0-84888402460,55941113600
2-s2.0-84888402460,55941015600
2-s2.0-84929247128,54796520600
2-s2.0-84929247128,56469146600
2-s2.0-84929247128,54796972400
2-s2.0-84929247128,55263229600
2-s2.0-84929247128,56642674000
2-s2.0-84929247128,56642551900
2-s2.0-84929247128,57550715400
2-s2.0-84929247128,54796521000
2-s2.0-84929247128,34977020900
2-s2.0-84929247128,23488234200
2-s2.0-84929247128,7101819169
2-s2.0-84963705379,29367473700
2-s2.0-84963705379,55190054800
2-s2.0-84963705379,7004714368
2-s2.0-84963705379,7101931731
2-s2.0-84963705379,56276868900
2-s2.0-84963705379,6603927612
2-s2.0-84886743843,35083063900
2-s2.0-84886743843,6507126327
2-s2.0-84886743843,6506030101
2-s2.0-84903732335,53868186000
2-s2.0-84903732335,22934351400
2-s2.0-84947087101,6701654724
2-s2.0-84947087101,24376377600
2-s2.0-84947087101,6602811854
2-s2.0-84947087101,6701585249
2-s2.0-84932139355,54793632700
2-s2.0-84932139355,56248401300
2-s2.0-84940096134,24461606400
2-s2.0-84940096134,58749311400
2-s2.0-84940096134,16425746900
2-s2.0-84940096134,59106150800
2-s2.0-84940096134,13405864700
2-s2.0-84940096134,21739562900
