"article_id","affiliation_id"
"2-s2.0-85067993095","92604c71-470b-4e22-8da0-ab1124b4c726"
"2-s2.0-85067993095","4930b364-e02a-4c3e-a884-3a37f0ee5952"
"2-s2.0-85067993095","7d4dd2b0-9adc-4e0f-b716-e180e0e9303d"
"2-s2.0-85060153362","ba897f60-a735-4a63-92d3-aeaa929c5bc9"
"2-s2.0-85060153362","cad129bb-e997-4310-a58b-160ece183c4f"
"2-s2.0-85060153362","550e2a93-3eb3-4387-a52e-d6e69eb75467"
"2-s2.0-85060153362","4ceff086-854a-4b7d-be27-8767a4e6e75b"
"2-s2.0-85147778405","47198fb2-3966-4c0d-bff8-3d32d1d34b41"
"2-s2.0-85147778405","f525dec4-f9d3-478a-bdf2-3bf222c69c84"
"2-s2.0-85147778405","98ed9080-5ee2-4c5e-ae4d-22052b2956fc"
"2-s2.0-85092598485","d35c7e55-702a-4e29-81ab-6631b6c156c6"
"2-s2.0-85101454060","e3b1f853-24b0-4e09-9444-8fcf9c4e8ac1"
"2-s2.0-85101454060","d82898d2-cd67-4939-b3c0-fb075a4be664"
"2-s2.0-85101454060","521e256a-2700-489f-aa8c-6ac0e0b20473"
"2-s2.0-85101454060","beb09a1a-2ef1-43ad-b289-0993c809df16"
"2-s2.0-85101454060","5d1aa52e-cb09-45ea-8d6b-794a2584f753"
"2-s2.0-85053693704","d167a2ec-a8f7-4aff-9dea-4aade6e345a7"
"2-s2.0-85053693704","2d8920e7-9153-42d9-997b-6ef183713c85"
"2-s2.0-85053693704","5c72c3cc-16a5-4712-a9ce-f75b9caa81d2"
"2-s2.0-85053693704","f00a0bb2-0d0f-4c26-b6b4-93223674cada"
"2-s2.0-85053693704","1d023091-6af1-4c1a-be72-3e417394d94f"
"2-s2.0-85053693704","280c7b13-bb20-4017-a0d7-b11017c1493b"
"2-s2.0-85104342983","cc9fc376-9e2d-427a-b9b4-ff01d97ff7b9"
"2-s2.0-85104342983","cecf04fe-b275-40f3-afe1-e5c121469f5c"
"2-s2.0-85099114927","ce11dfb1-a57e-46bd-9a0a-d8ae354dbd4c"
"2-s2.0-85090671054","c19921dd-0636-4656-90be-2753ea15a05a"
"2-s2.0-85067686831","2d8920e7-9153-42d9-997b-6ef183713c85"
"2-s2.0-85067686831","10246289-46c4-4c01-ae08-3eb38b18e95e"
"2-s2.0-85113806664","b73248e3-655b-40a3-87d5-0567404be241"
"2-s2.0-85113806664","ae451aaa-ab16-45d6-9c82-d34cd39cf8ea"
"2-s2.0-85087213747","91606de9-7f73-4f33-891a-aba191b0cb50"
"2-s2.0-85113812785","09f2d1b1-0792-48a4-8ff7-3850aed41ef4"
"2-s2.0-85113812785","43338c2b-613d-4453-8e32-6317960e37ae"
"2-s2.0-85151551430","81dbf868-3773-47e2-872b-6e1de4f37298"
"2-s2.0-85151551430","e05dd225-037d-466f-8dde-75331852c4ba"
"2-s2.0-85064556416","df85303b-117d-4d49-afa3-40e48b673267"
"2-s2.0-85064556416","e375fe92-9a07-4184-b95b-dee02e95d856"
"2-s2.0-85064556416","c40c9d4c-1c5d-4d7a-9c06-1266884eea2e"
"2-s2.0-85107156642","4eca76b8-91cd-403a-bdcd-09e496df4cbb"
"2-s2.0-85085896549","3d59ef43-7643-4870-8c42-2af36ceaa3aa"
"2-s2.0-85077996219","46942ad8-8cb5-4f48-88a3-8369abb56a9d"
"2-s2.0-85077996219","f85707b5-1329-4da7-a97f-1d23375b330f"
"2-s2.0-85077996219","c3b75cb5-25be-41ae-89d1-9f3be15eb228"
"2-s2.0-85077996219","a5cf4956-82be-472c-9766-ace38a6a09fd"
"2-s2.0-85077996219","c0ec6f53-bd7d-4467-99e4-75012ffe70ec"
"2-s2.0-85064147880","e715d39e-a714-4385-9ccc-2b279f1c6784"
"2-s2.0-85070437136","4a5cdefb-c81a-40e4-a7af-963493bc3318"
"2-s2.0-85070437136","e07e95ac-a32f-4ab9-bff4-3bb6b0e15ebd"
"2-s2.0-85088022895","fe075f75-819d-489c-9b2e-5a698d146106"
"2-s2.0-85077147501","0b40bfc6-a1f7-4903-9c30-52d926688c65"
"2-s2.0-85077147501","8ebd867e-8845-4571-bcfb-ff6eb19b3258"
"2-s2.0-85071956296","964bd379-b1d5-4a90-85d0-45ea951fd4b0"
"2-s2.0-85071956296","09bbddc2-20bf-4935-bd58-3502b0322124"
"2-s2.0-85116503808","078f9899-b85a-4627-863a-eace46e16a62"
"2-s2.0-85108584959","f15eafea-074e-46ff-8899-bcb87a226ebb"
"2-s2.0-85089731945","37a1e92f-0682-4a17-b60b-d4aba67716fb"
"2-s2.0-85054395326","f4c6db02-e895-4716-bb8d-2bcef2b3194c"
"2-s2.0-85103282980","b0be91c1-e144-4a85-b9cf-b4a8ddec1254"
"2-s2.0-85066866777","3b66f7f2-a246-4f14-a7ae-8772d0140a1f"
"2-s2.0-85076836502","76345c40-9524-44b7-aeb2-0ab86f1f7b0e"
"2-s2.0-85076836502","988b4425-3cc8-43c0-8a14-3ca03756cfb7"
"2-s2.0-85078486162","64009138-3df0-47d3-8ce6-d80576678142"
"2-s2.0-85078486162","3b464274-1bac-4dbc-bb13-3548ae058728"
"2-s2.0-85078486162","cfca98de-0680-4b05-bc17-ef1abd9af1b2"
"2-s2.0-85078486162","d573a96a-8240-4323-a75d-28ffe76d3978"
"2-s2.0-85090624696","8432428a-b150-48b1-ac36-cba93a8ab2fd"
"2-s2.0-85090624696","eec63872-96b0-460d-a0b8-507e28984d44"
"2-s2.0-85054190130","419fb991-955d-405b-b454-3e942bbf22ef"
"2-s2.0-85054190130","453b2053-4725-498a-b6d8-1e1c19dcee40"
"2-s2.0-85100887042","a0d25029-e0bb-4229-95ff-c86f7c27ccf2"
"2-s2.0-85100887042","c541600f-a8d1-4003-8813-6eb4fa3cc04a"
"2-s2.0-85100887042","5a9555ea-d217-4313-8a6e-7ce3774bee6a"
"2-s2.0-85080966834","e6ba88bc-4e38-4627-a9c7-c16a73593837"
"2-s2.0-85101466130","d8bc6bfa-20be-4f5d-9ad8-abca4fe15de1"
"2-s2.0-85073113658","00d29274-f79a-4dae-a16c-c6d28198ab49"
"2-s2.0-85097776852","e8ea4a80-3178-47c5-ad64-129df244d29e"
"2-s2.0-85097776852","2b78738e-fd87-4c56-b290-6095a4d47aa7"
"2-s2.0-85097776852","cb2dd255-80dd-4506-8cb0-2808bdce2f16"
"2-s2.0-85097776852","2703d113-d529-44a7-b06b-df5dff352afc"
"2-s2.0-85097776852","8ee25eb1-739a-498e-b53a-ba4333d9e977"
"2-s2.0-85088123413","d429367a-f702-4ef0-ac42-26597830bb2e"
"2-s2.0-85088123413","464d4643-1dce-4fdb-93cc-3f1fcec33205"
"2-s2.0-85074848958","605e4793-e5fc-40ed-a0c5-257248a3b8d7"
"2-s2.0-85074848958","cc8c5904-89a4-43e3-9f05-92d9d884badd"
"2-s2.0-85074848958","6829d0f2-21da-4320-bc9b-a46e5b4ff53a"
"2-s2.0-85074848958","28171fd1-e807-4ac1-b235-64adacf2f18f"
"2-s2.0-85097827097","63df0fa4-b83d-4abc-aef6-a7325ee058cc"
"2-s2.0-85097827097","cc111ab9-6af3-4bc7-bc16-9934a86bbd9c"
"2-s2.0-85065974583","b1494f7a-7f1f-47b5-b401-fdd6670f1575"
"2-s2.0-85065974583","9eae8d28-25fb-4073-addc-af04b443eac9"
"2-s2.0-85079230523","66d61d5d-9a18-4c83-8540-a1d65a1ed3c7"
"2-s2.0-85079230523","2f3cb341-579e-4698-8dab-6d3868d6db75"
"2-s2.0-85097541658","53f12cf1-2436-4262-9c1b-830ba74d0e0d"
"2-s2.0-85094813579","605e26b3-cdc4-4308-ab54-fe37b352d67f"
"2-s2.0-85090662962","1a4e386b-378b-4aa9-b76e-75c88b612444"
"2-s2.0-85090662962","3e6df0bc-d054-4996-bf00-f9baa9be30c3"
"2-s2.0-85074599806","32c6ff8a-4bf0-4d5c-ae73-f3dcf5a5a538"
"2-s2.0-85074599806","798059f0-5dfa-4334-9226-45653441ee7f"
"2-s2.0-85074599806","5d6e0b8d-e7c5-485c-abc6-62c665ff361c"
"2-s2.0-85074599806","a25eca3d-cc52-468b-8132-98fe01e4fe86"
"2-s2.0-85087099287","8b1ca2fb-2eec-4486-94f4-1f9634daddeb"
"2-s2.0-85087099287","2e5fcc9a-bd0d-43f8-aabe-c4ee55f5308d"
"2-s2.0-85087099287","bb967405-4a3c-4edc-8d17-dae88fd91d0d"
"2-s2.0-85087099287","d4052b47-f261-4f16-b265-c4ce8076337e"
"2-s2.0-85087099287","0fc73f19-7270-4fb7-ae05-c29b8ae95594"
"2-s2.0-85087099287","50ae1979-5bc9-4a6b-9ca4-37b0063b05c3"
"2-s2.0-85087099287","a689c7fb-e7c1-444f-8b2f-3762faa97e72"
"2-s2.0-85087099287","17020c4b-ca7d-4c50-a64a-2d7cbc0017fd"
"2-s2.0-85087099287","183cfd2d-28de-43f3-9b4e-b44371677b63"
"2-s2.0-85087099287","6177fba9-1afa-4946-b6b0-6fb81a229d57"
"2-s2.0-85087099287","476f2ab9-ab31-4059-8df8-e60c2ff45d90"
"2-s2.0-85087099287","4c643f80-3bbd-4acf-b2db-c9cd261765b9"
"2-s2.0-85097138935","a0e01318-757e-4c4e-a2e7-4f7477854550"
"2-s2.0-85097138935","994109cd-38a8-41fd-8f74-48db30ab8777"
"2-s2.0-85078610926","b1e2f288-1531-47b5-801e-46f638689902"
"2-s2.0-85094201510","fbe8b41c-c42f-4e41-bf16-0b0cb1d145c3"
"2-s2.0-85094201510","92751602-c93d-4640-9f5d-54bcad6ca8e5"
"2-s2.0-85094201510","a1bea5d3-958d-46df-b85d-f18b1178f38a"
"2-s2.0-85094201510","2bb0bfd9-688a-452a-9bf2-e1c007d31c4e"
"2-s2.0-85053032973","4810e0bc-ffc1-475f-9807-eef138d31c46"
"2-s2.0-85125010911","25953200-4e7a-4d01-855d-97814a4533e6"
"2-s2.0-85125010911","9ab43ca8-1b8c-465a-8eab-78bb5c9ab95a"
"2-s2.0-85096050609","25bcfc82-449d-493b-aa53-cb89ca20c890"
"2-s2.0-85096050609","ad0e7e3e-45d6-4ddb-b8bb-0a913b9104ac"
"2-s2.0-85078231596","8507128c-7539-44e5-a6fe-0246823dffdc"
"2-s2.0-85075999750","7ce957dc-0ca4-46d5-a0d9-32238c051628"
"2-s2.0-85075999750","6f3e5061-f9a8-456d-9622-78f2c852e162"
"2-s2.0-85075999750","c3742c09-9c17-4276-bfe2-0fa412638e7a"
"2-s2.0-85075999750","c710c65a-cc00-4496-aeed-5f954940e14e"
"2-s2.0-85083049251","9d1336f4-a10f-47d6-9ffe-94b119d0f0fa"
"2-s2.0-85083049251","2d720e50-3b08-4a8d-8444-2c144149ff75"
"2-s2.0-85068854718","1d00c80f-4507-42a3-aad4-3977cadafde0"
"2-s2.0-85091243022","d43744a7-0344-4d00-a9c8-f5a41c2f8254"
"2-s2.0-85087055718","fe85c80b-07d8-4c8a-a849-5c9b4afc6889"
"2-s2.0-85087055718","4968c241-3dd3-404a-b5ba-b0e5009a03c2"
"2-s2.0-85071738507","6e8c4121-115b-4954-8237-77d3651f4792"
"2-s2.0-85071738507","666f00f6-40a6-4eb8-aef4-5f4ce49b7b51"
"2-s2.0-85086797947","41af5af8-2cd4-47bd-a4dc-41ed47aade77"
"2-s2.0-85021821810","689ac414-a16e-4acb-8be5-9befdc1194dd"
"2-s2.0-85025426964","61e717f7-699a-4c01-8f2a-43612db8f0de"
"2-s2.0-85025426964","ea127775-8f39-43f2-937f-e45b9dba06e3"
"2-s2.0-85025426964","47d6171f-5d81-41b5-b22c-4f8e6d9f33bc"
"2-s2.0-85067600018","44029586-1bc5-4e73-8a01-ba19b8a41eb8"
"2-s2.0-85062621183","3921f7fd-ade9-4df4-b4e2-0de0d08cafd3"
"2-s2.0-85062621183","dbb4698a-10eb-421c-ae3f-c412b11f0912"
"2-s2.0-85054805733","12888e83-b29a-4897-aa8d-f18543dbdc93"
"2-s2.0-85054805733","db60ffe0-1694-4555-b31c-ed64bdf976cb"
"2-s2.0-85043512672","9f48046b-d15e-4f6e-bbbe-35308eb88e4b"
"2-s2.0-85043512672","305fcf5b-ac2c-46d2-baa8-cc9f8fdb25da"
"2-s2.0-85043512672","3d04e203-cc7f-4fa6-b298-b6221465d622"
"2-s2.0-85043512672","29bc7183-4ee0-4fdb-bf40-cc43d43e4cb6"
"2-s2.0-85043512672","c209083a-10ca-49ca-b7df-162218665c5b"
"2-s2.0-85032908701","3e87ee41-9da8-4d06-9dfb-1b53b0f026d2"
"2-s2.0-85046461677","2d5696c3-ec38-4c44-b65e-64fc20d9e68a"
"2-s2.0-85046461677","d1407a87-6eb9-4722-a575-a37d3c9e4fa6"
"2-s2.0-85046461677","796e9924-ea1b-4b88-a251-59048983394a"
"2-s2.0-85026677594","17b6751d-7a3c-4c5c-a4f0-7cc8349e7c70"
"2-s2.0-85026677594","e1855c4c-4b69-44c1-988e-24d34778962e"
"2-s2.0-85026677594","35a591bb-5b3e-48a5-8dac-ac30259dc02b"
"2-s2.0-85026677594","0a17abdc-10b0-40a3-9c4b-c111d8d1045b"
"2-s2.0-85026677594","c4e15036-91e4-4792-8b4d-192182bc6ac9"
"2-s2.0-85026677594","8e8635dc-1342-4f02-bfc9-a0b4db146058"
"2-s2.0-85026677594","72d93642-6b5c-4d2c-90e6-f54eb3e0450e"
"2-s2.0-85026677594","b18b5fd0-5054-43eb-884b-2bc246161181"
"2-s2.0-85014631053","a0682d62-ea37-444d-97f6-cd61ae531be3"
"2-s2.0-85018348296","47f34f47-2486-47a5-9862-7854640a9931"
"2-s2.0-85018348296","3bacb8b6-9d7f-4a77-ad84-0928f161ec05"
"2-s2.0-85034583263","10693f8a-ca2d-4fd2-9741-581421e708b4"
"2-s2.0-85062033504","90acb06d-2ef0-433a-b41e-9ad3057e4da5"
"2-s2.0-85062033504","b7727baa-872a-4de1-a9f7-2f184ef8d4d5"
"2-s2.0-85062033504","7e4ef31d-be84-4f4d-ae05-aa4ebe716558"
"2-s2.0-85036657232","91491c1f-0fae-4f19-9cdb-2372f09b39fd"
"2-s2.0-85036657232","c3626c9d-f3bb-401e-9c6b-6c7ac308bd04"
"2-s2.0-85036657232","c74ed8b7-c3b0-4ced-b6e2-e653aeb6c71b"
"2-s2.0-85036657232","88684137-c36c-419f-b9ad-793481aeb61a"
"2-s2.0-85036657232","d207ff3e-bf0c-4f1f-a6a8-92b56947f078"
"2-s2.0-85070564939","dff9abee-c7d5-440d-a584-ddfd7164c4f5"
"2-s2.0-85070564939","32cf5c8e-c7f1-4da0-ad74-d929bc34e9bd"
"2-s2.0-85053709607","dee0924c-4f12-4958-b213-c8bec5886e99"
"2-s2.0-85003441768","689ac414-a16e-4acb-8be5-9befdc1194dd"
"2-s2.0-85059746200","e6ea9875-78c8-4325-9d35-c1bda1046dcc"
"2-s2.0-85041496493","d478b4af-7e00-4905-a52f-bc5c46a8efb1"
"2-s2.0-85041496493","02bc7784-cb48-4324-8381-cbac48a4d194"
"2-s2.0-85041496493","a9826272-948d-4eaf-84bf-87435313ba48"
"2-s2.0-85041496493","b1207d30-795b-430d-bf19-75ea5d37bf57"
"2-s2.0-85041496493","e6e018ac-d0d0-4ac5-a983-a2b517b6fe30"
"2-s2.0-85041496493","f77073fc-1afe-4db2-a86d-c01caa09ed9a"
"2-s2.0-85045750751","24e16f6a-6512-4926-8b31-e8c6907d5f8d"
"2-s2.0-85045750751","0a02710e-9861-4b1a-977b-e95dab9b8ad8"
"2-s2.0-85040583722","44b5cc41-5c61-49a0-b56f-1d46d5b38682"
"2-s2.0-85033463828","753033e8-d6df-4970-8cce-ff866c5f899d"
"2-s2.0-85033463828","dd9dc4a7-c3ef-4d70-988b-fd9ea4bb8cb4"
"2-s2.0-85033463828","d58050cf-4577-4f6d-be00-f889056a5c18"
"2-s2.0-85037052514","2314fa7a-8eb8-4562-9fff-2493f576824a"
"2-s2.0-85037374757","84e0bbe9-c463-4d1e-9688-a9e8e88c66ff"
"2-s2.0-85055171727","140e3944-5809-424c-8637-0095321d1980"
"2-s2.0-85055171727","789c0e6c-44b3-4c8f-8167-fe0887d2a2d4"
"2-s2.0-85032017642","2483a6de-0e45-4d2a-97d7-3a6f56d1e9f3"
"2-s2.0-85019127272","87369aef-1491-4217-8d76-bb835cf10632"
"2-s2.0-85072229800","862aebf2-ce47-465c-aea3-e928995e1d12"
"2-s2.0-85072229800","d19170f1-c98f-4673-9a1a-058a2c07476d"
"2-s2.0-85072229800","71c4d7b5-2fb1-423c-a2da-a88761c345ea"
"2-s2.0-85065929489","6829d0f2-21da-4320-bc9b-a46e5b4ff53a"
"2-s2.0-85036670449","1a079bb5-50b9-4893-9cdd-89a2a27b6951"
"2-s2.0-85036670449","1cc70bc6-9629-4fcb-a263-c5f52127d4b5"
"2-s2.0-84964614559","af5812f3-afcb-4ead-85a7-7d162039360d"
"2-s2.0-85042001880","21dad11b-3f00-4363-af99-41728618e173"
"2-s2.0-85019651270","bdbfc012-23cb-4705-9fb2-091ddc410ca4"
"2-s2.0-85019651270","9fb2b2fc-f59d-4a1a-9026-3a0bbf446e41"
"2-s2.0-85034069093","f67497c9-acd1-4392-9bfc-45c881d43886"
"2-s2.0-85034069093","dc6edafc-bf9c-4013-a1d9-6e9a6c6a3bd1"
"2-s2.0-85034069093","fcb21ec6-a562-4e85-8719-e561a3f5c7b7"
"2-s2.0-85049580816","3fa4e884-bd04-4c63-be1b-5c32a4496911"
"2-s2.0-85049580816","00fbecbb-82b2-4a96-97f2-ede39c1ca360"
"2-s2.0-85006826184","ebab34e1-2d56-4d66-bf1e-fe49c8c7271f"
"2-s2.0-85074206595","a0ad780d-e389-4208-8cb7-610dee48d99e"
"2-s2.0-85074206595","cf583cd7-0115-42e3-bde5-678f345f6c80"
"2-s2.0-85056630858","606747c7-a0a8-4666-b2dc-0d8efcc90db5"
"2-s2.0-85031812464","a908719d-7ef1-407e-8b31-4ea1bf41da15"
"2-s2.0-85021297507","8e9c00e3-1a33-49c2-ac4e-9aa1942ded97"
"2-s2.0-85062102823","a8806fe8-d692-4221-9cae-590478ed675a"
"2-s2.0-85029214215","dd6530c1-aee9-4e37-bd16-8edc32e0a2a7"
"2-s2.0-85029214215","046232ed-2abc-461c-aa0f-5953934c2868"
"2-s2.0-85029214215","7995e127-e10b-4a0e-b7ec-c16066f8e27f"
"2-s2.0-85006356943","60f6f9d3-f8df-4ff7-9335-a907c5ae7538"
"2-s2.0-85019109930","054f084d-1dc9-4fc0-af54-24d79c2f2ac2"
"2-s2.0-85040964417","d7a6da8c-3954-43d3-bf54-6fe5440d55cf"
"2-s2.0-85040964417","110332b6-8076-4f4b-abc8-d996b7cfd9e0"
"2-s2.0-85040964417","2ae0f402-f758-4b6f-9179-505b78b1bbb2"
"2-s2.0-85040964417","02e87b1f-061f-4116-97d8-8e3e9f7d2557"
"2-s2.0-85068444503","75bb0354-787a-47de-a1fd-5c13dd8925d0"
"2-s2.0-85068444503","33fdeb7a-5d54-4218-89c9-ff1d824f115b"
"2-s2.0-85068444503","1a83b6b9-afab-43ab-99ed-08639a680595"
"2-s2.0-85028515482","8227de0c-b729-4e46-b814-17ea120a7d5b"
"2-s2.0-85018764259","5c49c447-ef8b-4324-b82b-07ac55cf8480"
"2-s2.0-85018764259","fb4c0ab4-401a-47c6-9062-edb0fee3318c"
"2-s2.0-85002213830","489f7763-dd92-40a1-bd70-c0c8cd2900b0"
"2-s2.0-85002213830","2311c0a7-b424-4ffe-8bfd-d7851500df67"
"2-s2.0-85002213830","59961447-36a6-4781-9a8c-36e7a9c5fdb3"
"2-s2.0-85002213830","e831f824-8b22-401d-86fa-9364e1556a34"
"2-s2.0-85002213830","4f0089fb-211c-438f-9538-05ddaa55432c"
"2-s2.0-84979516711","652bb2a0-d160-4d9c-b4d1-2df267817d5e"
"2-s2.0-84979516711","3b3f7130-9583-40cb-a9bf-4b02fd2d7882"
"2-s2.0-84979516711","9ec5a19b-a13c-493f-bfd9-deb7c1e19198"
"2-s2.0-84979516711","43f415ce-d112-4070-aca5-e09b1561148a"
"2-s2.0-84979516711","fee2f707-b9f0-4109-bf4a-3f4eecc73005"
"2-s2.0-85021065218","4d8c6d2c-a727-4399-bca4-359750cc6d1c"
"2-s2.0-85021065218","7eaea204-ec08-4f9e-a62e-fd710d03028e"
"2-s2.0-85028305944","a00d3c90-331a-49c2-aa2d-25fcb9d2d92f"
"2-s2.0-85028305944","f273cb35-27bd-47bf-8029-ef665bf38472"
"2-s2.0-85028305944","6363487a-e0a4-48e7-abf0-2a9b6f6a431c"
"2-s2.0-85014589606","a5eebdbc-766a-4980-9af7-de87ac6402e8"
"2-s2.0-85014589606","a5346670-43ad-40cc-93be-0b3a2498116d"
"2-s2.0-85054463852","dc9bd9f5-c2e2-4112-a3b4-dc1209ec5b5d"
"2-s2.0-85054463852","d3778f5d-d7d0-47b8-b456-ae82edeb5484"
"2-s2.0-85014752613","39a28ecf-1790-4c22-804b-6199150a9a7f"
"2-s2.0-85014752613","f73ac386-d924-446d-bbc1-fedfad3ed823"
"2-s2.0-85014752613","7ae983c9-438e-4642-b73d-d795dd5ba509"
"2-s2.0-84994718341","141dd741-4a4c-4d9f-a09c-087e3f64df95"
"2-s2.0-85075166353","c1fc3a52-fdf1-4a92-970b-f2cee0eef880"
"2-s2.0-85075166353","574a75a9-6461-4abc-8f58-7204f5989ba1"
"2-s2.0-85055352826","d2951e82-4dbb-42db-aacb-4f94041f181a"
"2-s2.0-85055352826","39c15ef3-52b2-4fb1-8925-d9419c26a7b0"
"2-s2.0-85055352826","857bb9ad-5042-49d0-aad2-ff570a52ae24"
"2-s2.0-85055352826","cef7ff98-670f-4e51-9033-cfb4a342386e"
"2-s2.0-85055352826","98a46df7-21fe-4479-ab34-7e9f51838ffb"
"2-s2.0-85055352826","73c3a87d-d65c-447a-a260-a9737bb4fac0"
"2-s2.0-85065498821","5a6492d0-e9b1-46ae-8b3f-51d49c9d316b"
"2-s2.0-85065498821","d3542720-5d4e-48e1-884f-29bcd7a2bb71"
"2-s2.0-85065498821","207f0dfd-1d4d-45ea-8990-1a774a90ca22"
"2-s2.0-85033684988","41405be2-b2f8-48fd-84ad-c46dedb9d147"
"2-s2.0-85033684988","00d29274-f79a-4dae-a16c-c6d28198ab49"
"2-s2.0-85045903329","0c40aab5-1aa1-4b53-a751-d2a770295a5e"
"2-s2.0-85045903329","3bd594c2-fcb8-4a01-b620-0f9e240a09bb"
"2-s2.0-85045903329","ed8540a9-55ea-46fc-9562-59ed867c2043"
"2-s2.0-85045903329","c046fa29-5d05-456c-89f7-d91c4bef92ce"
"2-s2.0-85045903329","1ebcc0ad-51d8-47fc-88c2-9f6f0d95407e"
"2-s2.0-85045952219","58a12b85-445c-427b-bdcd-12b2c80ea5fa"
"2-s2.0-85045952219","e2ed2ed1-d490-44dc-96a7-3932a5b913b0"
"2-s2.0-85045952219","c89988d1-c799-41e2-b821-4bfa0f088216"
"2-s2.0-85045952219","106e6f9a-eeb1-4b46-a068-18d38621c82f"
"2-s2.0-85045952219","0b784446-4319-4c24-a1a5-9ce82bb49427"
"2-s2.0-85028248668","dfca9df4-d5a0-44e6-befd-4b955dcc28c7"
"2-s2.0-85028248668","d186c724-e26d-4a2c-924d-c33dc55f4010"
"2-s2.0-85053668037","2d419df1-8dc6-4fc6-a47a-81a753e88c37"
"2-s2.0-85053668037","520f5ddc-d8eb-4438-bfaf-7efc3386fece"
"2-s2.0-85041619190","ee5cf572-b2f8-42d6-a8fc-b40625844774"
"2-s2.0-85041619190","b3c28208-7e6b-4bec-b9c2-34b3ceaec479"
"2-s2.0-85032023093","6ef37b23-8b40-4cf4-b9fa-bd2d515f1897"
"2-s2.0-85032023093","c879f7d4-a006-4dad-accc-33003388f037"
"2-s2.0-85032023093","6a393eb3-031c-4aa6-96c3-d8e8e61f0b36"
"2-s2.0-85053856369","e1d49e73-92e5-4d82-9a77-f2e8cbfa56ee"
"2-s2.0-85053856369","d650ca7e-e580-4d01-821a-b704cf394b73"
"2-s2.0-85037639863","e234f65e-c4cf-402a-96e2-3d652447a897"
"2-s2.0-85037639863","1cc60080-42a8-4838-ba60-1f96dfdcd57e"
"2-s2.0-85044768089","7302688b-2dd2-436a-aa1b-9105ece8e800"
"2-s2.0-85044768089","0375f821-7d8a-48af-8047-f48a985dd037"
"2-s2.0-85044768089","0d526b9c-9658-448b-a801-235487422e25"
"2-s2.0-85044768089","ba020ce8-68e1-4de0-bade-448830a691b3"
"2-s2.0-85021772737","cdb17913-b3a0-404f-a36d-a96605cc186b"
"2-s2.0-85053529119","a46677a0-4836-4242-8779-2f728c60e2a2"
"2-s2.0-85053529119","1c9c4682-c138-48e3-b6c4-25763f267b73"
"2-s2.0-85027097994","3dedfbb9-4fd9-48cb-8d37-32c0695bb498"
"2-s2.0-85044294782","2d187f71-74c4-4e51-a077-1f140e9db686"
"2-s2.0-85044294782","52bc278a-5617-4a9a-90e2-7ecf2db58a92"
"2-s2.0-85044309943","abfdf7e9-c2e3-4fa3-a648-34f09d2f4bca"
"2-s2.0-85044309943","52209c1f-9b11-43fa-a205-ec740ed94993"
"2-s2.0-85030720831","5927ed1e-5bac-4234-b815-3d12eaaccfca"
"2-s2.0-85053283173","61e22919-fb4f-4f56-b87b-7e9f767bc40e"
"2-s2.0-85054344762","1a877560-ac4a-451e-879d-4fde04d97fba"
"2-s2.0-85054344762","373b8364-b8bf-4c91-8ee9-f654a557eedc"
"2-s2.0-84942570634","96d66eee-2935-4fae-b95f-826a9de23c7b"
"2-s2.0-84957998578","4f816946-c123-4bc7-8adf-bf8e0e0b272f"
"2-s2.0-84924133209","d9554ad2-47a1-4cc2-a3a2-b12dd17bb0cd"
"2-s2.0-84924133209","bd067736-7ae0-411f-ac76-d487761b47dc"
"2-s2.0-84924133209","cf19f5a3-0fce-4020-9912-8fdb45f62cec"
"2-s2.0-84952885235","3288c85d-1169-446c-b658-a30d4e7fe46a"
"2-s2.0-84952885235","b6db76d8-2d56-49e9-971e-7aa20f2d4700"
"2-s2.0-84951336297","447d3502-412d-473c-aa79-de175679d517"
"2-s2.0-84926643180","c013e295-f16d-4d70-abce-53f6318b0632"
"2-s2.0-84885602802","84c742d8-b0f0-4128-905e-ab57147e27d0"
"2-s2.0-84888402460","86ddad44-d4a2-47af-885c-5adfe907565c"
"2-s2.0-84963705379","20968e1d-10c2-421b-8407-e5579b352a1a"
"2-s2.0-84963705379","4b407919-a85d-48f1-a7ff-d11d238cf1d9"
"2-s2.0-84963705379","c50580fd-f721-4d64-b26c-b402d120c926"
"2-s2.0-84932139355","1d4ade4c-3ec1-486d-abc8-03d227fe5742"
"2-s2.0-84940096134","a0e3838b-781b-4ece-8859-088bd9ab1f51"
"2-s2.0-84940096134","bd13c08b-68a7-4a38-bfaa-d64a546f1a55"
"2-s2.0-84940096134","b8da18eb-8ef0-48fc-9202-de3cb02d12f3"
"2-s2.0-84940096134","06e6bf6a-705c-4f90-873e-fd23d63bbf77"
"2-s2.0-84940096134","70e044ed-2817-482e-b55f-ed5f6036a02d"
"2-s2.0-84940096134","bf310227-03e7-40b0-b43d-f3271c9b6ddf"
"2-s2.0-84939248793","29ead8dd-97d9-4a02-b7e9-992a2e13ede2"
"2-s2.0-84939248793","49e3bb98-4d23-4cce-ac11-5b6204ff5c94"
"2-s2.0-84948958232","4b18a276-93d7-4576-a59f-f9198712435f"
"2-s2.0-84944384828","6175c87a-0529-457e-8794-0a56672994c5"
"2-s2.0-84944384828","78f78002-7e73-43a3-b5d9-f43ab2b23833"
"2-s2.0-84882602636","ba897f60-a735-4a63-92d3-aeaa929c5bc9"
"2-s2.0-84882602636","ddae041d-f5ad-4186-aa94-f61aefdeb834"
