avaliacao_id,data_avaliacao,reavaliacao,historico_de_avaliacoes,grupo_nome,categoria_risco,nome_cientifico,grupo_taxonomico
624,2019,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,CR,,
625,2019,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
626,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
627,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
628,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,CR,,
629,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,,
630,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
631,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
632,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
633,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
634,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
635,2020,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,,
636,2020,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,,
637,2020,Sim,Reavaliada: Mudou para categoria MAIS restritiva; Continuou em P443 em categoria ameaçada,Angiospermas,EN,,
638,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Gimnospermas,EN,,
639,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
640,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
641,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
642,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
643,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
644,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
645,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,,
646,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
647,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,NT,,
648,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
649,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
650,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
651,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
652,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,NT,,
653,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
654,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
655,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
656,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
657,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
658,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
659,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,CR,,
660,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
661,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
662,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
663,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
664,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
665,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
666,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
667,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
668,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
669,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
670,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
671,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
672,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
673,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
674,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
675,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
676,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
677,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
678,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,NT,,
679,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
680,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
681,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,VU,,
682,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,NT,,
683,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,,
684,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,,
685,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
686,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
687,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
688,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
689,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
690,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
691,0,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,,
692,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
693,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Briófitas,EN,,
694,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Briófitas,CR,,
695,2013,NAO INFORMADO,NAO INFORMADO,Samambaias e Licófitas,NT,,
696,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Samambaias e Licófitas,CR,,
697,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Samambaias e Licófitas,EN,,
698,2013,NAO INFORMADO,NAO INFORMADO,Samambaias e Licófitas,NT,,
699,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Samambaias e Licófitas,EN,,
700,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Samambaias e Licófitas,EN,,
701,2013,NAO INFORMADO,NAO INFORMADO,Samambaias e Licófitas,LC,,
702,2013,NAO INFORMADO,NAO INFORMADO,Samambaias e Licófitas,LC,,
703,2013,NAO INFORMADO,NAO INFORMADO,Samambaias e Licófitas,LC,,
704,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Samambaias e Licófitas,CR,,
705,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Samambaias e Licófitas,CR,,
706,2013,NAO INFORMADO,NAO INFORMADO,Samambaias e Licófitas,LC,,
707,2013,NAO INFORMADO,NAO INFORMADO,Samambaias e Licófitas,LC,,
708,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
709,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
710,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
711,2020,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,CR,,
712,2019,Sim,Reavaliada: Mudou para categoria MAIS restritiva; Continuou em P443 em categoria ameaçada,Angiospermas,EN,,
713,2019,Sim,Continuou em P443 na mesma categoria de ameaça (após reavaliação),Angiospermas,EN,,
714,2019,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,CR,,
715,2019,Sim,Continuou em P443 na mesma categoria de ameaça (após reavaliação),Angiospermas,VU,,
716,2019,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,CR,,
717,2020,Sim,Reavaliada: Mudou para categoria MENOS restritiva; Continuou em P443 em categoria ameaçada,Angiospermas,EN,,
718,2019,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,VU,,
719,2019,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,CR,,
720,2020,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,VU,,
721,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
722,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
723,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,,
724,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
725,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
726,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
727,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
728,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
729,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
730,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
731,2019,Sim,Continuou em P443 na mesma categoria de ameaça (após reavaliação),Angiospermas,EN,,
732,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
733,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
734,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
735,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
736,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
737,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
738,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
739,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
740,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
741,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
742,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
743,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,NT,,
744,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
745,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
746,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
747,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
748,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
749,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
750,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
751,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
752,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,,
753,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
754,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
755,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
756,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
757,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
758,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
759,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
760,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,,
761,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
762,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,,
763,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
764,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
765,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
766,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,CR,,
767,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
768,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
769,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
770,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
771,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
772,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
773,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
774,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,NT,,
775,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
776,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
777,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
778,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,CR,,
779,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
780,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,NT,,
781,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
782,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
783,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,,
784,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
785,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
786,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
787,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
788,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
789,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
790,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
791,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
792,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
793,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
794,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
795,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
796,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,NT,,
797,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
798,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
799,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
800,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
801,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
802,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
803,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
804,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
805,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
806,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
807,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
808,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
809,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
810,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
811,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
812,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
813,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,,
814,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
815,2019,Sim,Reavaliada: Mudou para categoria MAIS restritiva; Continuou em P443 em categoria ameaçada,Angiospermas,EN,,
816,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
817,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
818,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
819,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
820,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,,
821,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
822,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
823,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
824,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
825,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
826,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
827,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,NT,,
828,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
829,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
830,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
831,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,NT,,
832,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
833,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,,
834,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,,
835,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
836,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
837,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
838,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
839,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
840,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
841,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
842,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
843,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
844,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
845,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,CR,,
846,2020,Sim,Continuou em P443 na mesma categoria de ameaça (após reavaliação),Angiospermas,EN,,
847,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,VU,,
848,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,,
849,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,CR,,
850,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
851,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
852,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
853,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
854,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
855,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
856,2016,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,CR,,
857,2019,Sim,Reavaliada: Mudou para categoria MENOS restritiva; Saiu de P443 para categoria não ameaçada,Angiospermas,NT,,
858,2016,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,VU,,
859,2019,Sim,Continuou em P443 na mesma categoria de ameaça (após reavaliação),Angiospermas,EN,,
860,2019,Sim,Continuou em P443 na mesma categoria de ameaça (após reavaliação),Angiospermas,EN,,
861,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
862,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
863,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,,
864,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
865,2021,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,CR,,
866,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,,
867,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,,
868,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
869,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,CR,,
870,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
871,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,NT,,
872,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
873,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
874,2020,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
875,2020,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
876,2020,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
877,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
878,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
879,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
880,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
881,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
882,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
883,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
884,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
885,2020,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,CR,,
886,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
887,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
888,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
889,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
890,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
891,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
892,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
893,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
894,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
895,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
896,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
897,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
898,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
899,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,CR,,
900,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
901,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,NT,,
902,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
903,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
904,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,,
905,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,,
906,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
907,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,VU,,
908,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
909,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
910,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
911,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
912,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
913,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
914,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
915,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,NT,,
916,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
917,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
918,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,NT,,
919,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
920,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,NT,,
921,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
922,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
923,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
924,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
925,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
926,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
927,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
928,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
929,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
930,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
931,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
932,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
933,2019,Sim,Continuou em P443 na mesma categoria de ameaça (após reavaliação),Angiospermas,EN,,
934,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
